datetime,symbol,_id,exchange,interval,sumOpenInterest,sumOpenInterestValue,longAccount,inserted_datetime,long_OI,long_OI_change,sum_OI_change,long_OI_pct_change,sum_OI_pct_change,open,high,low,close,volume
2024-08-21 10:35:00,PEOPLEUSDT,66c5c37033a1faa0652bd128,Binance,5m,385543798.0,21586747.61210122,0.6332,2024-08-21 18:37:36,244126332.8936,-52188.1894000173,950128.0,-0.0002137296,0.0024704723,0.05599,0.05599,0.05578,0.05592,4111167.0
2024-08-21 10:40:00,PEOPLEUSDT,66c5c43075fa436123578e3b,Binance,5m,384334379.0,21472761.75473,0.6361,2024-08-21 18:40:48,244475098.4819,348765.5883000195,-1209419.0,0.0014286275,-0.0031369173,0.05587,0.0559,0.05583,0.05588,358906.0
2024-08-21 10:45:00,PEOPLEUSDT,66c5c55732c70d8ca7f02ec6,Binance,5m,384201131.0,21457018.4445404,0.6363,2024-08-21 18:45:43,244467179.6553,-7918.8266000152,-133248.0,-3.23911e-05,-0.0003466981,0.05584,0.05588,0.05583,0.05584,462491.0
2024-08-21 10:50:00,PEOPLEUSDT,66c5c67d0d28489283648282,Binance,5m,383987479.0,21559468.51242812,0.6344,2024-08-21 18:50:37,243601656.6776,-865522.977699995,-213652.0,-0.0035404465,-0.0005560941,0.05614,0.05626,0.05612,0.05625,2019538.0
2024-08-21 10:55:00,PEOPLEUSDT,66c5c7b00788cec8cdab26f3,Binance,5m,383166453.0,21596314.99882575,0.6349,2024-08-21 18:55:44,243272381.0097,-329275.667899996,-821026.0,-0.0013516972,-0.0021381583,0.05633,0.05637,0.05632,0.05636,273437.0
2024-08-21 11:00:00,PEOPLEUSDT,66c5c8d6d0a6235fd39c1f08,Binance,5m,383743431.0,21638351.90268405,0.6344,2024-08-21 19:00:38,243446832.6264,174451.6166999936,576978.0,0.0007171041,0.0015058155,0.05637,0.05641,0.05634,0.05639,1079821.0
2024-08-21 11:05:00,PEOPLEUSDT,66c5ca03cd9cfc74bfecfec5,Binance,5m,383734337.0,21584503.87880472,0.6341,2024-08-21 19:05:39,243325943.0917,-120889.5347000062,-9094.0,-0.0004965747,-2.36981e-05,0.05623,0.05623,0.05616,0.05621,734636.0
2024-08-21 11:10:00,PEOPLEUSDT,66c5cb2ab4d7755ce8dab508,Binance,5m,383473290.0,21551198.898,0.636,2024-08-21 19:10:34,243889012.44,563069.34830001,-261047.0,0.0023140539,-0.0006802805,0.0562,0.05626,0.0562,0.05621,926371.0
2024-08-21 11:15:00,PEOPLEUSDT,66c5cc5df5f1cc5b477258fd,Binance,5m,383527664.0,21531553.71436784,0.6346,2024-08-21 19:15:41,243386655.5744,-502356.8655999899,54374.0,-0.0020597765,0.0001417934,0.05615,0.05619,0.05608,0.05609,689061.0
2024-08-21 11:20:00,PEOPLEUSDT,66c5cd8743e6d4110ddc658c,Binance,5m,383501206.0,21529604.3043576,0.6333,2024-08-21 19:20:39,242871313.7598,-515341.8146000206,-26458.0,-0.0021173791,-6.89859e-05,0.05611,0.05612,0.05603,0.05606,334609.0
2024-08-21 11:25:00,PEOPLEUSDT,66c5ceab5e8107c04793f2d8,Binance,5m,383435549.0,21499231.23243,0.6332,2024-08-21 19:25:31,242791389.6268,-79924.1329999864,-65657.0,-0.0003290802,-0.0001712042,0.05606,0.05609,0.05601,0.05601,441807.0
2024-08-21 11:30:00,PEOPLEUSDT,66c5cfe37bc94cd7f1c05fbc,Binance,5m,383515333.0,21499869.56798,0.6339,2024-08-21 19:30:43,243110369.5887,318979.9618999958,79784.0,0.0013138026,0.0002080767,0.05607,0.05609,0.05603,0.05607,360964.0
2024-08-21 11:35:00,PEOPLEUSDT,66c5d1024a4d6639b17eb324,Binance,5m,383925903.0,21491569.28627229,0.6342,2024-08-21 19:35:30,243485807.6826,375438.0938999951,410570.0,0.0015443113,0.0010705439,0.05596,0.05603,0.05596,0.05603,402286.0
2024-08-21 11:40:00,PEOPLEUSDT,66c5d23959906877aa08d13c,Binance,5m,383647042.0,21458852.26370128,0.6343,2024-08-21 19:40:41,243347318.7406,-138488.9420000017,-278861.0,-0.0005687762,-0.0007263407,0.05593,0.05604,0.05593,0.05603,596857.0
2024-08-21 11:45:00,PEOPLEUSDT,66c5d35ff0e99417ad49d98c,Binance,5m,383673676.0,21458868.69868,0.6346,2024-08-21 19:45:35,243479314.7896,131996.0490000248,26634.0,0.0005424183,6.94232e-05,0.05593,0.05593,0.05586,0.05589,1039721.0
2024-08-21 11:50:00,PEOPLEUSDT,66c5d48671bfb838c7807bc1,Binance,5m,383881370.0,21483928.5496774,0.6346,2024-08-21 19:50:30,243611117.402,131802.6123999953,207694.0,0.0005413298,0.0005413298,0.05595,0.05595,0.05587,0.0559,906650.0
2024-08-21 11:55:00,PEOPLEUSDT,66c5d5b45421c7fdf1dca063,Binance,5m,383518047.0,21433949.22568284,0.6362,2024-08-21 19:55:32,243994181.5014,383064.0993999839,-363323.0,0.001572441,-0.000946446,0.05588,0.05591,0.05586,0.05586,473086.0
2024-08-21 12:00:00,PEOPLEUSDT,66c5d6de4c1e6610b6c52df4,Binance,5m,383361811.0,21438727.22208056,0.6348,2024-08-21 20:00:30,243358077.6228,-636103.8785999715,-156236.0,-0.0026070453,-0.0004073759,0.0559,0.05593,0.05584,0.05593,885229.0
2024-08-21 12:05:00,PEOPLEUSDT,66c5d80e194a37119a33e04c,Binance,5m,382863880.0,21440377.28,0.6344,2024-08-21 20:05:34,242888845.472,-469232.1508000493,-497931.0,-0.0019281552,-0.0012988539,0.056,0.056,0.05591,0.05594,786217.0
2024-08-21 12:10:00,PEOPLEUSDT,66c5d938030d4af13f438176,Binance,5m,381904326.0,21363727.99644,0.6342,2024-08-21 20:10:32,242203723.5492,-685121.9227999747,-959554.0,-0.0028207221,-0.0025062537,0.05594,0.05596,0.05586,0.05586,296377.0
2024-08-21 12:15:00,PEOPLEUSDT,66c5da6b1a353e7689c38de0,Binance,5m,381571006.0,21280215.00462,0.6355,2024-08-21 20:15:39,242488374.313,284650.7637999952,-333320.0,0.0011752535,-0.000872784,0.05577,0.05577,0.05566,0.05571,1447399.0
2024-08-21 12:20:00,PEOPLEUSDT,66c5db8f87429915e1a27a90,Binance,5m,381265739.0,21225063.69013,0.6352,2024-08-21 20:20:31,242179997.4128,-308376.9002000093,-305267.0,-0.0012717183,-0.0008000267,0.05567,0.05567,0.0555,0.05555,3254922.0
2024-08-21 12:25:00,PEOPLEUSDT,66c5dcc04410e87fb6578630,Binance,5m,380694239.0,21222394.23606784,0.636,2024-08-21 20:25:36,242121536.004,-58461.4087999761,-571500.0,-0.0002413965,-0.0014989545,0.05575,0.05578,0.0557,0.05571,1486248.0
2024-08-21 12:30:00,PEOPLEUSDT,66c5dde62a76f630801ddd55,Binance,5m,381508597.0,21291994.79857,0.634,2024-08-21 20:30:30,241876450.498,-245085.5060000122,814358.0,-0.0010122417,0.0021391393,0.05582,0.05594,0.05577,0.05591,1539957.0
2024-08-21 12:35:00,PEOPLEUSDT,66c5df1db57aac33cb36d67f,Binance,5m,382209408.0,21492403.25275008,0.6333,2024-08-21 20:35:41,242053218.0864,176767.5884000063,700811.0,0.0007308177,0.0018369468,0.05621,0.05622,0.05613,0.05617,823138.0
2024-08-21 12:40:00,PEOPLEUSDT,66c5e049ceb837855906c28b,Binance,5m,382665024.0,21667511.54784384,0.6318,2024-08-21 20:40:41,241767762.1632,-285455.9231999815,455616.0,-0.0011793106,0.0011920586,0.0566,0.05662,0.05644,0.05645,2592873.0
2024-08-21 12:45:00,PEOPLEUSDT,66c5e1742c2ea1d744f11750,Binance,5m,383222821.0,21634307.8476056,0.6327,2024-08-21 20:45:40,242465078.8467,697316.6834999919,557797.0,0.0028842418,0.0014576639,0.05643,0.05664,0.05641,0.05664,1703503.0
2024-08-21 12:50:00,PEOPLEUSDT,66c5e298955bb0ecdeb7accf,Binance,5m,383060421.0,21581624.11914,0.6313,2024-08-21 20:50:32,241826043.7773,-639035.0694000125,-162400.0,-0.0026355757,-0.0004237743,0.05634,0.05635,0.05623,0.05627,1176933.0
2024-08-21 12:55:00,PEOPLEUSDT,66c5e3cd696867b8fc080bdc,Binance,5m,382793164.0,21501492.02188,0.6331,2024-08-21 20:55:41,242346352.1284,520308.3510999978,-267257.0,0.0021515811,-0.0006976889,0.05617,0.05624,0.05615,0.05624,578702.0
2024-08-21 13:00:00,PEOPLEUSDT,66c5e4ed3890c4e5e7392116,Binance,5m,383237888.0,21560963.57888,0.6333,2024-08-21 21:00:29,242704554.4704,358202.3419999778,444724.0,0.0014780596,0.0011617867,0.05626,0.05627,0.05616,0.0562,615132.0
2024-08-21 13:05:00,PEOPLEUSDT,66c5e61f1e6164822dc0fe98,Binance,5m,383085721.0,21515013.4970904,0.6318,2024-08-21 21:05:35,242033558.5278,-670995.9425999522,-152167.0,-0.0027646615,-0.0003970563,0.05617,0.05631,0.05617,0.05631,1482854.0
2024-08-21 13:10:00,PEOPLEUSDT,66c5e74866773cb51866f5c3,Binance,5m,383334448.0,21591818.78507136,0.6328,2024-08-21 21:10:32,242574038.6944,540480.1665999889,248727.0,0.0022330795,0.0006492724,0.05632,0.05633,0.05619,0.0562,256711.0
2024-08-21 13:15:00,PEOPLEUSDT,66c5e87d9cc3e3236272086f,Binance,5m,383393768.0,21572658.68212984,0.6332,2024-08-21 21:15:41,242764933.8976,190895.2031999826,59320.0,0.0007869564,0.0001547474,0.05626,0.05638,0.05626,0.05638,718924.0
2024-08-21 13:20:00,PEOPLEUSDT,66c5e99e156fd08044090aed,Binance,5m,383884523.0,21700992.08519,0.633,2024-08-21 21:20:30,242998903.059,233969.1614000201,490755.0,0.0009637684,0.0012800286,0.05653,0.05653,0.05641,0.05641,828474.0
2024-08-21 13:25:00,PEOPLEUSDT,66c5eacc7865dee90f0ea353,Binance,5m,383711113.0,21650861.1799137,0.6339,2024-08-21 21:25:32,243234474.5307,235571.4716999829,-173410.0,0.0009694343,-0.0004517244,0.0564,0.05643,0.05635,0.05641,1005384.0
2024-08-21 13:30:00,PEOPLEUSDT,66c5ec016d602c4022f2a387,Binance,5m,383576307.0,21584717.18463303,0.6323,2024-08-21 21:30:41,242535298.9161,-699175.6146000028,-134806.0,-0.0028744923,-0.0003513216,0.05627,0.05632,0.05625,0.05632,578406.0
2024-08-21 13:35:00,PEOPLEUSDT,66c5ed2f872760fff3842a2c,Binance,5m,382243428.0,21344473.01952,0.6335,2024-08-21 21:35:43,242151211.638,-384087.2781000137,-1332879.0,-0.0015836345,-0.0034748731,0.05582,0.05596,0.05581,0.05592,1778934.0
2024-08-21 13:40:00,PEOPLEUSDT,66c5ee51956c2c6506ba24cf,Binance,5m,382285155.0,21393934.99195995,0.6336,2024-08-21 21:40:33,242215874.20800003,64662.5700000525,41727.0,0.0002670338,0.0001091634,0.05593,0.05606,0.05593,0.05596,1697341.0
2024-08-21 13:45:00,PEOPLEUSDT,66c5ef783c950f493078a06f,Binance,5m,382150518.0,21220111.2860817,0.6379,2024-08-21 21:45:28,243773815.4322,1557941.2241999805,-134637.0,0.006432036,-0.00035219,0.05551,0.05555,0.05535,0.05539,3110961.0
2024-08-21 13:50:00,PEOPLEUSDT,66c5f0ac55cd5a2e2a86a44e,Binance,5m,383745203.0,21273314.42331612,0.6363,2024-08-21 21:50:36,244177072.6689,403257.2366999686,1594685.0,0.001654227,0.0041729238,0.05543,0.05547,0.05528,0.05535,1700777.0
2024-08-21 13:55:00,PEOPLEUSDT,66c5f1db3356402175af6009,Binance,5m,383900833.0,21377068.72163039,0.6324,2024-08-21 21:55:39,242778886.7892,-1398185.879700005,155630.0,-0.0057261145,0.0004055556,0.0557,0.05605,0.05569,0.05597,4166841.0
2024-08-21 14:00:00,PEOPLEUSDT,66c5f30159e3fd272d1e2174,Binance,5m,384545950.0,21789738.6651225,0.6332,2024-08-21 22:00:33,243494495.54,715608.7508000135,645117.0,0.0029475741,0.0016804262,0.05666,0.05682,0.05653,0.05658,7463968.0
2024-08-21 14:05:00,PEOPLEUSDT,66c5f434d026c2e610a4a413,Binance,5m,385278013.0,21978053.25706058,0.6323,2024-08-21 22:05:40,243611287.6199,116792.0798999965,732063.0,0.0004796498,0.0019037075,0.05704,0.05719,0.05694,0.05718,5643595.0
2024-08-21 14:10:00,PEOPLEUSDT,66c5f5624e6d3f54b06a10fc,Binance,5m,386754546.0,22132609.026669,0.6302,2024-08-21 22:10:42,243732714.8892,121427.2693000138,1476533.0,0.0004984468,0.0038323832,0.0572,0.05742,0.0572,0.05736,3690802.0
2024-08-21 14:15:00,PEOPLEUSDT,66c5f6852db98255885f0af7,Binance,5m,386209657.0,21863328.68277,0.6321,2024-08-21 22:15:33,244123124.1897,390409.3005000055,-544889.0,0.0016017928,-0.0014088755,0.05655,0.05698,0.05651,0.05677,10643856.0
2024-08-21 14:20:00,PEOPLEUSDT,66c5f7b3d573cb7f0f95fccc,Binance,5m,385612532.0,21602754.41870144,0.634,2024-08-21 22:20:35,244478345.288,355221.09830001,-597125.0,0.0014550899,-0.0015461162,0.05601,0.05618,0.05594,0.05612,4548940.0
2024-08-21 14:25:00,PEOPLEUSDT,66c5f8d959abe413a4023bcb,Binance,5m,385424021.0,21680101.18125,0.6335,2024-08-21 22:25:29,244166117.3035,-312227.9845000505,-188511.0,-0.0012771192,-0.0004888612,0.05625,0.05628,0.05609,0.05616,2358086.0
2024-08-21 14:30:00,PEOPLEUSDT,66c5fa123f36f8af091910cc,Binance,5m,384335499.0,21583924.19182593,0.6359,2024-08-21 22:30:42,244398943.8141,232826.5106000304,-1088522.0,0.0009535578,-0.0028242194,0.05616,0.05631,0.0561,0.05627,1556216.0
