datetime,symbol,_id,exchange,interval,sumOpenInterest,sumOpenInterestValue,longAccount,inserted_datetime,long_OI,long_OI_change,sum_OI_change,long_OI_pct_change,sum_OI_pct_change,open,high,low,close,volume
2024-08-21 10:35:00,BLZUSDT,66c5c36e33a1faa0652bd10d,Binance,5m,36481841.0,4970553.06491612,0.6782,2024-08-21 18:37:34,24741984.5662,10723.6581999958,5055.0,0.0004336074,0.0001385813,0.13619,0.13623,0.13618,0.13623,11672.0
2024-08-21 10:40:00,BLZUSDT,66c5c43975fa436123578ea5,Binance,5m,36481431.0,4969135.71651,0.6773,2024-08-21 18:40:57,24708873.2163,-33111.3498999998,-410.0,-0.0013382657,-1.12385e-05,0.13624,0.13624,0.13612,0.13613,3341.0
2024-08-21 10:45:00,BLZUSDT,66c5c55632c70d8ca7f02ead,Binance,5m,36469149.0,4973297.84913,0.6763,2024-08-21 18:45:42,24664085.4687,-44787.7476000004,-12282.0,-0.001812618,-0.0003366644,0.13632,0.13632,0.13616,0.13616,8434.0
2024-08-21 10:50:00,BLZUSDT,66c5c6770d28489283648242,Binance,5m,36467214.0,4971528.97125822,0.677,2024-08-21 18:50:31,24688303.878,24218.4093000032,-1935.0,0.0009819302,-5.30585e-05,0.13634,0.13653,0.13634,0.1365,64510.0
2024-08-21 10:55:00,BLZUSDT,66c5c7a20788cec8cdab263c,Binance,5m,36452847.0,4984311.50319264,0.6777,2024-08-21 18:55:30,24704094.4119,15790.5338999964,-14367.0,0.0006395957,-0.0003939703,0.13672,0.13679,0.13666,0.13666,4987.0
2024-08-21 11:00:00,BLZUSDT,66c5c8d0d0a6235fd39c1eba,Binance,5m,36441596.0,4983519.07832964,0.6786,2024-08-21 19:00:32,24729267.0456,25172.633700002,-11251.0,0.0010189661,-0.0003086453,0.13666,0.13685,0.13663,0.13674,31761.0
2024-08-21 11:05:00,BLZUSDT,66c5ca04cd9cfc74bfecfed1,Binance,5m,36438753.0,4989922.83582,0.6781,2024-08-21 19:05:40,24709118.4093,-20148.6363000013,-2843.0,-0.0008147688,-7.80152e-05,0.13691,0.13705,0.13671,0.13671,21426.0
2024-08-21 11:10:00,BLZUSDT,66c5cb34b4d7755ce8dab57c,Binance,5m,36433515.0,4975725.14355,0.6785,2024-08-21 19:10:44,24720139.9275,11021.5181999989,-5238.0,0.0004460506,-0.0001437481,0.13662,0.13662,0.13648,0.13648,10532.0
2024-08-21 11:15:00,BLZUSDT,66c5cc5af5f1cc5b477258d1,Binance,5m,36434558.0,4973258.8717072,0.6786,2024-08-21 19:15:38,24724491.0588,4351.1313000023,1043.0,0.0001760156,2.86275e-05,0.13646,0.13646,0.13621,0.13635,48229.0
2024-08-21 11:20:00,BLZUSDT,66c5cd8343e6d4110ddc6555,Binance,5m,36438653.0,4969867.88267,0.6784,2024-08-21 19:20:35,24719982.1952,-4508.8636000007,4095.0,-0.0001823643,0.0001123933,0.13635,0.13636,0.13622,0.1363,6896.0
2024-08-21 11:25:00,BLZUSDT,66c5cea75e8107c04793f2a9,Binance,5m,36448362.0,4972650.02766,0.677,2024-08-21 19:25:27,24675541.074,-44441.121199999,9709.0,-0.0017977813,0.0002664478,0.13643,0.13648,0.13641,0.13642,2984.0
2024-08-21 11:30:00,BLZUSDT,66c5cfd67bc94cd7f1c05f23,Binance,5m,36444896.0,4972906.0592,0.6767,2024-08-21 19:30:30,24662261.1232,-13279.9508000016,-3466.0,-0.0005381828,-9.50934e-05,0.13644,0.13652,0.13642,0.13651,6839.0
2024-08-21 11:35:00,BLZUSDT,66c5d1084a4d6639b17eb372,Binance,5m,36471207.0,4973422.40182404,0.6781,2024-08-21 19:35:36,24731125.466700003,68864.3435000032,26311.0,0.0027922964,0.0007219392,0.13636,0.13648,0.13636,0.13648,9371.0
2024-08-21 11:40:00,BLZUSDT,66c5d22f59906877aa08d0bd,Binance,5m,36474067.0,4969956.36942,0.6769,2024-08-21 19:40:31,24689295.9523,-41829.5144000053,2860.0,-0.0016913712,7.8418e-05,0.13629,0.13644,0.13628,0.1364,19710.0
2024-08-21 11:45:00,BLZUSDT,66c5d367f0e99417ad49d9f0,Binance,5m,36476226.0,4965800.455188,0.6768,2024-08-21 19:45:43,24687109.7568,-2186.1954999976,2159.0,-8.85483e-05,5.91927e-05,0.13618,0.13625,0.13607,0.13611,5973.0
2024-08-21 11:50:00,BLZUSDT,66c5d48771bfb838c7807bce,Binance,5m,36471371.0,4968434.32885414,0.6772,2024-08-21 19:50:31,24698412.4412,11302.6843999997,-4855.0,0.0004578375,-0.0001331004,0.13613,0.13616,0.1361,0.13616,5100.0
2024-08-21 11:55:00,BLZUSDT,66c5d5b15421c7fdf1dca036,Binance,5m,36471342.0,4967032.06698,0.6769,2024-08-21 19:55:29,24687451.3998,-10961.0414000005,-29.0,-0.0004437954,-7.951e-07,0.13617,0.13617,0.13612,0.13617,4285.0
2024-08-21 12:00:00,BLZUSDT,66c5d6e84c1e6610b6c52e6b,Binance,5m,36485048.0,4967152.51272272,0.6768,2024-08-21 20:00:40,24693080.4864,5629.0865999982,13706.0,0.0002280141,0.0003758019,0.13607,0.13621,0.13603,0.13621,77548.0
2024-08-21 12:05:00,BLZUSDT,66c5d808194a37119a33e003,Binance,5m,36495786.0,4977453.68639124,0.6777,2024-08-21 20:05:28,24733194.1722,40113.685800001,10738.0,0.001624491,0.0002943123,0.13642,0.13666,0.13642,0.1366,31656.0
2024-08-21 12:10:00,BLZUSDT,66c5d936030d4af13f438157,Binance,5m,36472877.0,4972775.51298598,0.6778,2024-08-21 20:10:30,24721316.0306,-11878.1415999979,-22909.0,-0.000480251,-0.0006277163,0.13647,0.1365,0.13641,0.13641,9118.0
2024-08-21 12:15:00,BLZUSDT,66c5da681a353e7689c38dba,Binance,5m,36470091.0,4977908.11915299,0.678,2024-08-21 20:15:36,24726721.698000003,5405.6674000025,-2786.0,0.0002186642,-7.63855e-05,0.13644,0.13645,0.13629,0.13639,16451.0
2024-08-21 12:20:00,BLZUSDT,66c5db8b87429915e1a27a65,Binance,5m,36456821.0,4971123.78355008,0.6789,2024-08-21 20:20:27,24750535.7769,23814.0788999945,-13270.0,0.0009630908,-0.0003638598,0.13629,0.1363,0.13604,0.13613,34182.0
2024-08-21 12:25:00,BLZUSDT,66c5dcbd4410e87fb6578608,Binance,5m,36450098.0,4968148.3574,0.6794,2024-08-21 20:25:33,24764196.5812,13660.8043000028,-6723.0,0.0005519397,-0.0001844099,0.13631,0.13637,0.1361,0.1361,13476.0
2024-08-21 12:30:00,BLZUSDT,66c5dde82a76f630801ddd6c,Binance,5m,36434006.0,4956846.5163,0.6806,2024-08-21 20:30:32,24796984.4836,32787.9023999982,-16092.0,0.0013240043,-0.0004414803,0.1361,0.13615,0.13594,0.13605,25323.0
2024-08-21 12:35:00,BLZUSDT,66c5df20b57aac33cb36d6a3,Binance,5m,36438151.0,4965208.207864,0.6797,2024-08-21 20:35:44,24767011.2347,-29973.2489,4145.0,-0.0012087457,0.0001137673,0.13629,0.13632,0.13616,0.13621,7503.0
2024-08-21 12:40:00,BLZUSDT,66c5e045ceb837855906c254,Binance,5m,36443638.0,4966960.63953166,0.6798,2024-08-21 20:40:37,24774385.1124,7373.877700001,5487.0,0.0002977298,0.0001505839,0.13615,0.1363,0.13615,0.13626,4910.0
2024-08-21 12:45:00,BLZUSDT,66c5e1682c2ea1d744f116b0,Binance,5m,36443711.0,4970557.74329,0.6792,2024-08-21 20:45:28,24752568.5112,-21816.6011999995,73.0,-0.0008806112,2.0031e-06,0.1364,0.1367,0.13636,0.13659,64212.0
2024-08-21 12:50:00,BLZUSDT,66c5e299955bb0ecdeb7acd3,Binance,5m,36464284.0,4977010.12316,0.6782,2024-08-21 20:50:33,24730077.4088,-22491.1023999974,20573.0,-0.0009086371,0.0005645144,0.13654,0.13657,0.13654,0.13656,2868.0
2024-08-21 12:55:00,BLZUSDT,66c5e3c7696867b8fc080b95,Binance,5m,36425425.0,4959505.9264005,0.676,2024-08-21 20:55:35,24623587.3,-106490.1088000014,-38859.0,-0.0043060969,-0.0010656729,0.13612,0.13618,0.1361,0.13618,10659.0
2024-08-21 13:00:00,BLZUSDT,66c5e4f33890c4e5e739216e,Binance,5m,36438219.0,4962561.49203309,0.6758,2024-08-21 21:00:35,24624948.4002,1361.1001999974,12794.0,5.52763e-05,0.0003512382,0.13613,0.1364,0.13606,0.1364,23970.0
2024-08-21 13:05:00,BLZUSDT,66c5e61a1e6164822dc0fe50,Binance,5m,36435666.0,4976747.61894,0.6745,2024-08-21 21:05:29,24575856.717,-49091.683199998,-2553.0,-0.0019935751,-7.00638e-05,0.13656,0.13668,0.13653,0.13661,17189.0
2024-08-21 13:10:00,BLZUSDT,66c5e74c66773cb51866f5f9,Binance,5m,36443573.0,4972839.23979776,0.6754,2024-08-21 21:10:36,24613989.2042,38132.4871999994,7907.0,0.0015516239,0.0002170126,0.13648,0.13654,0.13646,0.13646,6281.0
2024-08-21 13:15:00,BLZUSDT,66c5e87a9cc3e3236272084a,Binance,5m,36447950.0,4973587.0251375,0.6754,2024-08-21 21:15:38,24616945.43,2956.2258000001,4377.0,0.0001201035,0.0001201035,0.13641,0.13665,0.13641,0.13665,14842.0
2024-08-21 13:20:00,BLZUSDT,66c5e9a8156fd08044090b6c,Binance,5m,36450288.0,4986763.90128,0.6761,2024-08-21 21:20:40,24644039.7168,27094.2868000008,2338.0,0.0011006356,6.41463e-05,0.13683,0.13691,0.13668,0.13668,15124.0
2024-08-21 13:25:00,BLZUSDT,66c5eacb7865dee90f0ea33f,Binance,5m,36454394.0,4984689.9904538,0.676,2024-08-21 21:25:31,24643170.344,-869.3728,4106.0,-3.52772e-05,0.0001126466,0.13671,0.13691,0.13671,0.13671,13003.0
2024-08-21 13:30:00,BLZUSDT,66c5ec006d602c4022f2a380,Binance,5m,36440935.0,4974852.67456375,0.677,2024-08-21 21:30:40,24670512.995,27342.6510000005,-13459.0,0.0011095428,-0.000369201,0.13642,0.13648,0.13639,0.13645,27252.0
2024-08-21 13:35:00,BLZUSDT,66c5ed24872760fff38429a4,Binance,5m,36445145.0,4949615.14245,0.6754,2024-08-21 21:35:32,24615050.933,-55462.0620000027,4210.0,-0.0022481114,0.0001155294,0.13577,0.1359,0.13554,0.13588,106602.0
2024-08-21 13:40:00,BLZUSDT,66c5ee4f956c2c6506ba24ac,Binance,5m,36375706.0,4934085.51723498,0.6806,2024-08-21 21:40:31,24757305.5036,142254.5705999993,-69439.0,0.0057791703,-0.0019053018,0.13557,0.13589,0.13557,0.1358,33712.0
2024-08-21 13:45:00,BLZUSDT,66c5ef803c950f493078a0df,Binance,5m,36304685.0,4888788.8821,0.6847,2024-08-21 21:45:36,24857817.8195,100512.3159000017,-71021.0,0.0040599053,-0.0019524295,0.13464,0.13472,0.13434,0.13435,54272.0
2024-08-21 13:50:00,BLZUSDT,66c5f0aa55cd5a2e2a86a43b,Binance,5m,36311535.0,4891163.7645,0.684,2024-08-21 21:50:34,24837089.94,-20727.8794999979,6850.0,-0.0008338576,0.0001886809,0.13472,0.13474,0.13452,0.13457,25035.0
2024-08-21 13:55:00,BLZUSDT,66c5f1d43356402175af5fbb,Binance,5m,36310597.0,4901567.48903,0.685,2024-08-21 21:55:32,24872758.945,35669.004999999,-938.0,0.0014361185,-2.5832e-05,0.13502,0.13536,0.13502,0.13533,29786.0
2024-08-21 14:00:00,BLZUSDT,66c5f30759e3fd272d1e21c2,Binance,5m,36263793.0,4961770.63103541,0.6862,2024-08-21 22:00:39,24884214.7566,11455.8115999997,-46804.0,0.0004605766,-0.0012889901,0.13683,0.13732,0.13683,0.13704,145432.0
2024-08-21 14:05:00,BLZUSDT,66c5f432d026c2e610a4a3fe,Binance,5m,36274416.0,4990361.73241584,0.6834,2024-08-21 22:05:38,24789935.8944,-94278.8621999994,10623.0,-0.0037887015,0.0002929368,0.13753,0.13764,0.13729,0.13759,45307.0
2024-08-21 14:10:00,BLZUSDT,66c5f55e4e6d3f54b06a10cb,Binance,5m,36329670.0,5004775.3392,0.6806,2024-08-21 22:10:38,24725973.402,-63962.4924000017,55254.0,-0.0025801798,0.0015232223,0.13777,0.13807,0.13777,0.13792,43052.0
2024-08-21 14:15:00,BLZUSDT,66c5f68a2db98255885f0b35,Binance,5m,36353646.0,4979706.43347576,0.685,2024-08-21 22:15:38,24902247.51,176274.1080000028,23976.0,0.0071291069,0.0006599564,0.1368,0.13724,0.1368,0.13696,178567.0
2024-08-21 14:20:00,BLZUSDT,66c5f7add573cb7f0f95fc79,Binance,5m,36308782.0,4950702.4257,0.6819,2024-08-21 22:20:29,24758958.4458,-143289.0642000027,-44864.0,-0.0057540615,-0.0012340991,0.13632,0.13673,0.1363,0.13658,31067.0
2024-08-21 14:25:00,BLZUSDT,66c5f8da59abe413a4023bdb,Binance,5m,36306639.0,4967837.41437,0.6837,2024-08-21 22:25:30,24822849.0843,63890.6385000013,-2143.0,0.0025805059,-5.90215e-05,0.1368,0.13682,0.13658,0.13662,15162.0
2024-08-21 14:30:00,BLZUSDT,66c5fa0f3f36f8af091910aa,Binance,5m,36324690.0,4961173.8526464,0.6834,2024-08-21 22:30:39,24824293.146,1444.0617000014,18051.0,5.81747e-05,0.0004971818,0.13659,0.13678,0.13642,0.1367,25945.0
2024-08-21 14:35:00,BLZUSDT,66c5fb2ef5e0bfc10b740dc0,Binance,5m,36327189.0,4968832.91142,0.6796,2024-08-21 22:35:26,24687957.6444,-136335.501600001,2499.0,-0.0054920195,6.87962e-05,0.1368,0.1368,0.13651,0.13657,21518.0
2024-08-21 14:40:00,BLZUSDT,66c5fc64f2ecdb4699085e9e,Binance,5m,36286934.0,4975301.52074,0.6791,2024-08-21 22:40:36,24642456.8794,-45500.7650000006,-40255.0,-0.0018430348,-0.0011081232,0.13715,0.1374,0.13709,0.13725,18932.0
2024-08-21 14:45:00,BLZUSDT,66c5fd94e511e9a2f1983bb0,Binance,5m,36288990.0,4987780.8742188,0.681,2024-08-21 22:45:40,24712802.19,70345.3106000014,2056.0,0.0028546387,5.66595e-05,0.13742,0.13757,0.13735,0.13735,20986.0
