datetime,symbol,_id,exchange,interval,sumOpenInterest,sumOpenInterestValue,longAccount,inserted_datetime,long_OI,long_OI_change,sum_OI_change,long_OI_pct_change,sum_OI_pct_change,open,high,low,close,volume
2024-08-21 10:35:00,ORDIUSDT,66c5c37833a1faa0652bd198,Binance,5m,1541086.1,45194792.96629433,0.602,2024-08-21 18:37:44,927733.8322,712.768,1184.0,0.00076888,0.00076888,29.325,29.325,29.288,29.305,2613.3
2024-08-21 10:40:00,ORDIUSDT,66c5c43975fa436123578ea6,Binance,5m,1539018.5,45065539.717,0.6038,2024-08-21 18:40:57,929259.3703,1525.5380999999,-2067.6000000001,0.0016443705,-0.0013416512,29.291,29.295,29.256,29.274,2865.8
2024-08-21 10:45:00,ORDIUSDT,66c5c55032c70d8ca7f02e61,Binance,5m,1539950.1,45097438.6785,0.604,2024-08-21 18:45:36,930129.8604,870.4901000001,931.6000000001,0.0009367569,0.0006053209,29.286,29.299,29.282,29.293,1130.5
2024-08-21 10:50:00,ORDIUSDT,66c5c6820d284892836482c0,Binance,5m,1540312.6,45216216.22757206,0.6037,2024-08-21 18:50:42,929886.71662,-243.1437799999,362.5,-0.0002614084,0.0002353972,29.357,29.381,29.355,29.381,2127.8
2024-08-21 10:55:00,ORDIUSDT,66c5c7b00788cec8cdab26ef,Binance,5m,1544049.4,45353363.0262,0.6034,2024-08-21 18:55:44,931679.40796,1792.6913399999,3736.7999999998,0.0019278599,0.0024260011,29.372,29.395,29.372,29.382,876.2
2024-08-21 11:00:00,ORDIUSDT,66c5c8d1d0a6235fd39c1ecc,Binance,5m,1543950.1,45372390.3574343,0.6028,2024-08-21 19:00:33,930693.12028,-986.28768,-99.2999999998,-0.0010586127,-6.43114e-05,29.387,29.421,29.371,29.371,6266.5
2024-08-21 11:10:00,ORDIUSDT,66c5cb32b4d7755ce8dab568,Binance,5m,1542451.5,45220050.6255,0.6049,2024-08-21 19:10:42,933028.91235,-650.40621,708.8999999999,-0.0006966056,0.0004598044,29.318,29.328,29.299,29.299,2704.1
2024-08-21 11:15:00,ORDIUSDT,66c5cc57f5f1cc5b477258ab,Binance,5m,1543170.9,45158480.60075118,0.6058,2024-08-21 19:15:35,934852.93122,1824.0188699999,719.3999999999,0.0019549436,0.0004664004,29.259,29.271,29.237,29.238,1330.5
2024-08-21 11:20:00,ORDIUSDT,66c5cd7c43e6d4110ddc64f8,Binance,5m,1544861.9,45184120.8512,0.6049,2024-08-21 19:20:28,934486.96331,-365.96791,1691.0,-0.0003914711,0.0010957957,29.245,29.248,29.227,29.24,1100.1
2024-08-21 11:25:00,ORDIUSDT,66c5cea85e8107c04793f2b8,Binance,5m,1546998.0,45214817.7561357,0.6052,2024-08-21 19:25:28,936243.1896,1756.22629,2136.1000000001,0.0018793481,0.0013827126,29.226,29.234,29.205,29.205,1013.0
2024-08-21 11:30:00,ORDIUSDT,66c5cfd87bc94cd7f1c05f31,Binance,5m,1548634.2,45229410.4452,0.6056,2024-08-21 19:30:32,937852.87152,1609.6819200001,1636.2,0.0017192989,0.0010576614,29.208,29.251,29.208,29.245,6651.7
2024-08-21 11:35:00,ORDIUSDT,66c5d1124a4d6639b17eb3f1,Binance,5m,1547201.3,45275176.40792868,0.6057,2024-08-21 19:35:46,937139.82741,-713.04411,-1432.8999999999,-0.0007602942,-0.0009252669,29.256,29.285,29.252,29.283,3767.5
2024-08-21 11:40:00,ORDIUSDT,66c5d22f59906877aa08d0b6,Binance,5m,1548197.5,45319089.29751695,0.6056,2024-08-21 19:40:31,937588.406,448.57859,996.2,0.0004786677,0.0006438723,29.267,29.307,29.267,29.304,1367.1
2024-08-21 11:45:00,ORDIUSDT,66c5d365f0e99417ad49d9d1,Binance,5m,1547205.2,45230996.8168,0.6062,2024-08-21 19:45:41,937915.79224,327.3862399998,-992.3,0.0003491791,-0.0006409389,29.235,29.245,29.2,29.233,1904.0
2024-08-21 11:50:00,ORDIUSDT,66c5d49071bfb838c7807c3d,Binance,5m,1547740.0,45274490.48,0.6049,2024-08-21 19:50:40,936227.926,-1687.8662399999,534.8,-0.0017995925,0.0003456555,29.25,29.261,29.23,29.256,1116.8
2024-08-21 11:55:00,ORDIUSDT,66c5d5b55421c7fdf1dca06e,Binance,5m,1547468.8,45313621.74418944,0.6055,2024-08-21 19:55:33,936992.3584,764.4324000002,-271.2,0.0008165025,-0.0001752232,29.271,29.28,29.26,29.26,766.3
2024-08-21 12:00:00,ORDIUSDT,66c5d6dc4c1e6610b6c52dde,Binance,5m,1547600.7,45231725.6589,0.6063,2024-08-21 20:00:28,938310.30441,1317.9460099997,131.8999999999,0.0014065707,8.5236e-05,29.221,29.234,29.207,29.234,4098.6
2024-08-21 12:05:00,ORDIUSDT,66c5d811194a37119a33e06e,Binance,5m,1547055.7,45243643.9465,0.6058,2024-08-21 20:05:37,937206.34306,-1103.9613499999,-545.0,-0.0011765419,-0.000352158,29.246,29.25,29.225,29.234,1076.6
2024-08-21 12:10:00,ORDIUSDT,66c5d93a030d4af13f43818d,Binance,5m,1548889.6,45238418.5472,0.6051,2024-08-21 20:10:34,937233.09696,26.7539,1833.9000000001,2.85464e-05,0.001185413,29.209,29.214,29.178,29.178,1613.7
2024-08-21 12:15:00,ORDIUSDT,66c5da641a353e7689c38d7e,Binance,5m,1550600.8,45182956.7112,0.6068,2024-08-21 20:15:32,940904.56544,3671.46848,1711.2,0.0039173483,0.0011047915,29.14,29.152,29.125,29.151,12546.2
2024-08-21 12:20:00,ORDIUSDT,66c5db8c87429915e1a27a6a,Binance,5m,1542889.5,44982943.3725,0.6017,2024-08-21 20:20:28,928356.61215,-12547.95329,-7711.3,-0.0133360531,-0.0049731046,29.154,29.156,29.064,29.077,19774.4
2024-08-21 12:25:00,ORDIUSDT,66c5dcbc4410e87fb65785f8,Binance,5m,1535427.4,44794820.86545162,0.6041,2024-08-21 20:25:32,927551.69234,-804.9198100001,-7462.1000000001,-0.0008670373,-0.0048364449,29.174,29.179,29.141,29.147,3006.3
2024-08-21 12:30:00,ORDIUSDT,66c5ddeb2a76f630801ddd8f,Binance,5m,1540045.9,45060202.9881,0.6034,2024-08-21 20:30:35,929263.69606,1712.00372,4618.5,0.0018457232,0.0030079573,29.255,29.324,29.255,29.301,5329.8
2024-08-21 12:35:00,ORDIUSDT,66c5df20b57aac33cb36d6ab,Binance,5m,1538100.8,45111061.95428888,0.6065,2024-08-21 20:35:44,932858.1352,3594.4391400001,-1945.0999999999,0.0038680508,-0.0012630143,29.319,29.322,29.267,29.267,3789.3
2024-08-21 12:40:00,ORDIUSDT,66c5e03fceb837855906c207,Binance,5m,1538158.4,45098635.9519447,0.6061,2024-08-21 20:40:31,932277.80624,-580.3289600002,57.5999999999,-0.0006220978,3.74488e-05,29.31,29.322,29.307,29.309,984.9
2024-08-21 12:45:00,ORDIUSDT,66c5e16f2c2ea1d744f11714,Binance,5m,1540164.1,45146362.96211042,0.6068,2024-08-21 20:45:35,934571.57588,2293.7696400001,2005.7000000002,0.0024603928,0.0013039619,29.29,29.322,29.288,29.322,994.4
2024-08-21 12:50:00,ORDIUSDT,66c5e29d955bb0ecdeb7ad0a,Binance,5m,1539988.6,45092406.1966,0.6066,2024-08-21 20:50:37,934157.08476,-414.4911199999,-175.5,-0.0004435092,-0.0001139489,29.281,29.287,29.263,29.285,2154.0
2024-08-21 12:55:00,ORDIUSDT,66c5e3c2696867b8fc080b4f,Binance,5m,1539964.6,44996225.6474,0.6068,2024-08-21 20:55:30,934450.51928,293.4345199999,-24.0,0.0003141169,-1.55845e-05,29.22,29.229,29.2,29.226,3823.0
2024-08-21 13:00:00,ORDIUSDT,66c5e4f73890c4e5e739219e,Binance,5m,1540205.2,45033357.29360008,0.6063,2024-08-21 21:00:39,933826.41276,-624.1065200001,240.5999999999,-0.0006678861,0.0001562374,29.239,29.275,29.226,29.271,2857.1
2024-08-21 13:05:00,ORDIUSDT,66c5e61b1e6164822dc0fe60,Binance,5m,1539441.2,45192897.91228947,0.6043,2024-08-21 21:05:31,930284.31716,-3542.0956,-764.0,-0.0037930985,-0.0004960378,29.346,29.386,29.34,29.377,4390.3
2024-08-21 13:10:00,ORDIUSDT,66c5e74766773cb51866f5b1,Binance,5m,1543340.7,45258371.59048257,0.6055,2024-08-21 21:10:31,934492.79385,4208.4766900002,3899.5,0.0045238607,0.002533062,29.325,29.338,29.314,29.314,1380.6
2024-08-21 13:15:00,ORDIUSDT,66c5e8709cc3e323627207be,Binance,5m,1541886.8,45147814.12898029,0.6062,2024-08-21 21:15:28,934691.77816,198.98431,-1453.8999999999,0.000212933,-0.0009420473,29.278,29.312,29.262,29.312,2480.5
2024-08-21 13:20:00,ORDIUSDT,66c5e99d156fd08044090ae0,Binance,5m,1542296.5,45269486.868,0.6061,2024-08-21 21:20:29,934785.90865,94.13049,409.7,0.0001007075,0.0002657134,29.351,29.361,29.339,29.351,1430.1
2024-08-21 13:25:00,ORDIUSDT,66c5eaca7865dee90f0ea333,Binance,5m,1544173.9,45367829.182,0.6059,2024-08-21 21:25:30,935614.96601,829.05736,1877.3999999999,0.0008868954,0.0012172757,29.377,29.381,29.344,29.344,1728.4
2024-08-21 13:30:00,ORDIUSDT,66c5ebf36d602c4022f2a2dc,Binance,5m,1545322.3,45318371.92657393,0.6062,2024-08-21 21:30:27,936774.37826,1159.4122499999,1148.4000000001,0.0012391981,0.0007436986,29.324,29.369,29.324,29.368,2370.9
2024-08-21 13:35:00,ORDIUSDT,66c5ed2a872760fff38429f0,Binance,5m,1549138.2,45029371.5209906,0.61,2024-08-21 21:35:38,944974.302,8199.92374,3815.8999999999,0.0087533604,0.0024693231,29.058,29.143,29.053,29.124,10740.6
