datetime,symbol,_id,timestamp,exchange,inserted_datetime,interval,longAccount,long_OI,long_OI_change,long_OI_pct_change,sumOpenInterest,sumOpenInterestValue,sum_OI_change,sum_OI_pct_change,open,high,low,close,volume,price_change,price_pct_change
2024-08-07 18:30:00,IDUSDT,66b50ce974a4db6d2d45f7e2,1723055400000,Binance,2024-08-09 02:21:40,15m,0.6784,4758771.8016,,,7014699.0,2342839.31901,,,0.33386,0.33447,0.33361,0.33376,19602.0,-9.9999999999989e-05,-0.0002995267477385
2024-08-07 18:45:00,IDUSDT,66b50ce974a4db6d2d45f7e4,1723056300000,Binance,2024-08-09 02:21:40,15m,0.679,4727333.121,-31438.6805999996,-0.0066064695,6962199.0,2317885.08929172,-52500.0,-0.0074842841,0.33276,0.3332,0.33246,0.33281,13028.0,4.999999999999449e-05,0.0001502584445245
2024-08-07 19:00:00,IDUSDT,66b4ce5674a4db6d2d3f2e05,1723057200000,Binance,2024-08-09 02:21:40,15m,0.6762,4748100.588,20767.4670000002,0.0043930619,7021740.0,2327917.4622,59541.0,0.0085520394,0.33161,0.33188,0.3311,0.33151,20288.0,-9.9999999999989e-05,-0.0003015590603419
2024-08-07 19:15:00,IDUSDT,66b50ce974a4db6d2d45f7e7,1723058100000,Binance,2024-08-09 02:21:40,15m,0.6717,4726998.070499999,-21102.517500001,-0.0044444125,7037365.0,2337671.9057,15625.0,0.0022252319,0.3324,0.33258,0.33213,0.3325,10328.0,0.0001,0.0003008423586042
2024-08-07 19:30:00,IDUSDT,66b50ce974a4db6d2d45f7e9,1723059000000,Binance,2024-08-09 02:21:40,15m,0.6728,4730383.464799999,3385.3942999998,0.0007161827,7030891.0,2330983.49471078,-6474.0,-0.0009199466,0.33151,0.33151,0.33094,0.33135,5359.0,-0.00016,-0.0004826400410245
2024-08-07 19:45:00,IDUSDT,66b50ce974a4db6d2d45f7eb,1723059900000,Binance,2024-08-09 02:21:40,15m,0.6763,4761498.9419,31115.4771000007,0.0065777917,7040513.0,2334493.30054,9622.0,0.0013685321,0.33157,0.33167,0.33142,0.33153,5087.0,-3.999999999998449e-05,-0.0001206381759507
2024-08-07 20:00:00,IDUSDT,66b4ce5674a4db6d2d3f2e07,1723060800000,Binance,2024-08-09 02:21:40,15m,0.6725,4727096.649999999,-34402.2919000005,-0.007225097,7029140.0,2338926.8642822,-11373.0,-0.0016153652,0.33252,0.33289,0.33196,0.33231,40517.0,-0.0002099999999999,-0.0006315409599422
2024-08-07 20:15:00,IDUSDT,66b50ce974a4db6d2d45f7ee,1723061700000,Binance,2024-08-09 02:21:40,15m,0.6788,4787657.856,60561.2060000002,0.0128115015,7053120.0,2345651.3928096,23980.0,0.0034115126,0.33264,0.33292,0.33187,0.33198,18465.0,-0.0006599999999999,-0.0019841269841269
2024-08-07 20:30:00,IDUSDT,66b50ce974a4db6d2d45f7f2,1723062600000,Binance,2024-08-09 02:21:40,15m,0.681,4815688.776000001,28030.9200000009,0.0058548294,7071496.0,2367324.71592,18376.0,0.0026053718,0.33477,0.33486,0.33337,0.33337,22841.0,-0.0014,-0.0041819756847985
2024-08-07 20:45:00,IDUSDT,66b50ce974a4db6d2d45f7f5,1723063500000,Binance,2024-08-09 02:21:40,15m,0.679,4781358.4350000005,-34330.341,-0.0071288538,7041765.0,2336105.53875,-29731.0,-0.0042043437,0.33179,0.33199,0.33136,0.33163,10430.0,-0.0001599999999999,-0.0004822327375749
2024-08-07 21:00:00,IDUSDT,66b4ce5674a4db6d2d3f2e11,1723064400000,Binance,2024-08-09 02:21:40,15m,0.6815,4779608.2475,-1750.1875000009,-0.000366044,7013365.0,2334749.2085,-28400.0,-0.0040330798,0.3329,0.3331,0.3321,0.3321,26479.0,-0.0007999999999999,-0.0024031240612795
2024-08-07 21:15:00,IDUSDT,66b50ce974a4db6d2d45f800,1723065300000,Binance,2024-08-09 02:21:40,15m,0.6822,4809814.2612000005,30206.0137000009,0.0063197677,7050446.0,2338914.95604,37081.0,0.005287191,0.3315,0.3315,0.33058,0.33099,11940.0,-0.00051,-0.0015384615384615
2024-08-07 21:30:00,IDUSDT,66b50cea74a4db6d2d45f802,1723066200000,Binance,2024-08-09 02:21:40,15m,0.68,4801797.5600000005,-8016.7012,-0.0016667382,7061467.0,2340202.85839221,11021.0,0.0015631635,0.33139,0.33187,0.3313,0.33186,14572.0,0.0004699999999999,0.0014182685053863
2024-08-07 21:45:00,IDUSDT,66b50cea74a4db6d2d45f804,1723067100000,Binance,2024-08-09 02:21:40,15m,0.6849,4878856.384199999,77058.8241999988,0.0160479119,7123458.0,2371042.9953,61991.0,0.0087787708,0.33277,0.33293,0.33271,0.33292,8987.0,0.0001499999999999,0.0004507617874206
2024-08-07 22:00:00,IDUSDT,66b4ce5674a4db6d2d3f2e14,1723068000000,Binance,2024-08-09 02:21:40,15m,0.683,4909942.204,31085.8198000006,0.0063715382,7188788.0,2390877.73727688,65330.0,0.0091711076,0.33229,0.33259,0.3321,0.33223,17613.0,-5.999999999994898e-05,-0.0001805651689787
2024-08-07 22:15:00,IDUSDT,66b50cea74a4db6d2d45f807,1723068900000,Binance,2024-08-09 02:21:40,15m,0.6826,4924154.2146,14212.0105999997,0.0028945372,7213821.0,2383460.30893632,25033.0,0.0034822282,0.33049,0.33079,0.33042,0.33078,17240.0,0.00029,0.0008774849465944
2024-08-07 22:30:00,IDUSDT,66b50cea74a4db6d2d45f809,1723069800000,Binance,2024-08-09 02:21:40,15m,0.6835,4914590.555,-9563.6595999999,-0.0019421934,7190330.0,2366121.8931,-23491.0,-0.003256388,0.32895,0.32949,0.32874,0.32949,14807.0,0.0005399999999999,0.001641586867305
2024-08-07 22:45:00,IDUSDT,66b50cea74a4db6d2d45f80c,1723070700000,Binance,2024-08-09 02:21:40,15m,0.681,4916760.7530000005,2170.1980000008,0.0004415827,7219913.0,2392277.30784242,29583.0,0.0041142757,0.33111,0.33138,0.33104,0.33125,6316.0,0.0001399999999999,0.0004228202108059
2024-08-07 23:00:00,IDUSDT,66b4ce5674a4db6d2d3f2e16,1723071600000,Binance,2024-08-09 02:21:40,15m,0.6867,5002052.5863,85291.8332999991,0.0173471596,7284189.0,2420172.15945945,64276.0,0.0089026003,0.33243,0.33276,0.33212,0.33217,23669.0,-0.0002599999999999,-0.000782119543964
2024-08-07 23:15:00,IDUSDT,66b50cea74a4db6d2d45f80f,1723072500000,Binance,2024-08-09 02:21:40,15m,0.6836,4963161.588,-38890.9983000001,-0.0077750079,7260330.0,2413406.2953,-23859.0,-0.0032754504,0.33237,0.33258,0.33232,0.33232,7657.0,-4.999999999999449e-05,-0.0001504347564461
2024-08-07 23:30:00,IDUSDT,66b50cea74a4db6d2d45f815,1723073400000,Binance,2024-08-09 02:21:40,15m,0.6813,4942490.850000001,-20670.737999999,-0.0041648328,7254500.0,2410494.573465,-5830.0,-0.0008029938,0.3322,0.33227,0.33204,0.33217,8243.0,-2.999999999997449e-05,-9.030704394935128e-05
2024-08-07 23:45:00,IDUSDT,66b50cea74a4db6d2d45f817,1723074300000,Binance,2024-08-09 02:21:40,15m,0.6816,4929999.168,-12491.682000001,-0.0025274062,7232980.0,2394405.6992,-21520.0,-0.0029664346,0.33121,0.33167,0.33117,0.33167,14685.0,0.00046,0.001388846955104
2024-08-08 00:00:00,IDUSDT,66b4b9d674a4db6d2d3ce6dc,1723075200000,Binance,2024-08-09 02:21:40,15m,0.6849,4952372.1804,22373.0124000004,0.0045381372,7230796.0,2396213.48644,-2184.0,-0.0003019502,0.33145,0.3315,0.33041,0.33049,27095.0,-0.00096,-0.0028963644591944
