datetime,symbol,_id,timestamp,exchange,inserted_datetime,interval,longAccount,long_OI,long_OI_change,long_OI_pct_change,sumOpenInterest,sumOpenInterestValue,sum_OI_change,sum_OI_pct_change,open,high,low,close,volume,price_change,price_pct_change
2024-08-07 14:15:00,KSMUSDT,66b4d15c74a4db6d2d3f871c,1723040100000,Binance,2024-08-08 22:07:52,15m,0.7104,153160.03776,,,215596.9,3596190.39727361,,,16.673,16.717,16.671,16.7,721.3,0.027000000000001,0.0016193846338392
2024-08-07 14:30:00,KSMUSDT,66b4d15c74a4db6d2d3f871f,1723041000000,Binance,2024-08-08 22:07:52,15m,0.7116,152484.06744,-675.97032,-0.0044134902,214283.4,3512319.2094,-1313.5,-0.0060923882,16.382,16.4,16.364,16.382,1181.0,0.0,0.0
2024-08-07 14:45:00,KSMUSDT,66b4d15c74a4db6d2d3f8721,1723041900000,Binance,2024-08-08 22:07:52,15m,0.7057,151829.52018,-654.54726,-0.0042925616,215147.4,3486678.7644,864.0,0.0040320435,16.2,16.202,16.141,16.202,1585.9,0.0020000000000024,0.0001234567901236
2024-08-07 15:00:00,KSMUSDT,66b4b7a774a4db6d2d3ca5e3,1723042800000,Binance,2024-08-08 22:07:52,15m,0.7073,151312.54754,-516.97264,-0.0034049547,213929.8,3483418.9334,-1217.6,-0.0056593759,16.28,16.321,16.268,16.274,1286.1,-0.0060000000000002,-0.0003685503685503
2024-08-07 15:15:00,KSMUSDT,66b4d15c74a4db6d2d3f8724,1723043700000,Binance,2024-08-08 22:07:52,15m,0.7063,150740.73553,-571.81201,-0.0037790125,213423.1,3474832.27274982,-506.7,-0.002368534,16.276,16.332,16.276,16.29,901.2,0.0139999999999993,0.0008601622020151
2024-08-07 15:30:00,KSMUSDT,66b4d15c74a4db6d2d3f8726,1723044600000,Binance,2024-08-08 22:07:52,15m,0.7044,149207.27592,-1533.45961,-0.0101728282,211821.8,3454178.0926,-1601.3,-0.0075029367,16.297,16.32,16.28,16.28,502.6,-0.0169999999999994,-0.0010431367736392
2024-08-07 15:45:00,KSMUSDT,66b4d15c74a4db6d2d3f8728,1723045500000,Binance,2024-08-08 22:07:52,15m,0.6996,147724.66764,-1482.60828,-0.0099365682,211155.9,3443721.93771286,-665.9,-0.0031436802,16.292,16.314,16.267,16.276,866.8,-0.0160000000000017,-0.0009820770930519
2024-08-07 16:00:00,KSMUSDT,66b4b7a774a4db6d2d3ca610,1723046400000,Binance,2024-08-08 22:07:52,15m,0.7011,147638.68965,-85.97799,-0.0005820151,210581.5,3438795.895,-574.4,-0.002720265,16.331,16.331,16.281,16.281,1101.0,-0.0500000000000007,-0.0030616618700631
2024-08-07 16:15:00,KSMUSDT,66b4d15c74a4db6d2d3f8733,1723047300000,Binance,2024-08-08 22:07:52,15m,0.6975,147082.45275,-556.2369,-0.0037675551,210870.9,3418105.64761941,289.4,0.0013742898,16.21,16.254,16.2,16.22,1238.3,0.009999999999998,0.0006169031462059
2024-08-07 16:30:00,KSMUSDT,66b4d15c74a4db6d2d3f8735,1723048200000,Binance,2024-08-08 22:07:52,15m,0.7001,147601.73295,519.2802,0.0035305381,210829.5,3419683.65826133,-41.4,-0.0001963287,16.212,16.214,16.177,16.193,1340.6,-0.0189999999999983,-0.0011719713792251
2024-08-07 16:45:00,KSMUSDT,66b4d15d74a4db6d2d3f8737,1723049100000,Binance,2024-08-08 22:07:52,15m,0.6997,147868.65055,266.9176,0.0018083636,211331.5,3421347.82382699,502.0,0.002381071,16.196,16.23,16.192,16.21,1286.4,0.0139999999999993,0.0008644109656704
