datetime,symbol,_id,exchange,interval,sumOpenInterest,sumOpenInterestValue,longAccount,inserted_datetime,long_OI,long_OI_change,sum_OI_change,long_OI_pct_change,sum_OI_pct_change,open,high,low,close,volume
2024-08-21 10:35:00,AMBUSDT,66c5c37333a1faa0652bd152,Binance,5m,575718513.0,5073369.70899912,0.5053,2024-08-21 18:37:39,290910564.6189,752868.8567000031,807287.0,0.0025946886,0.0014041942,0.008812,0.008818,0.008812,0.008818,428677.0
2024-08-21 10:40:00,AMBUSDT,66c5c43c75fa436123578ed2,Binance,5m,575283276.0,5076823.13520516,0.5039,2024-08-21 18:41:00,289885242.7764,-1025321.8424999714,-435237.0,-0.003524526,-0.0007559892,0.008827,0.008835,0.008826,0.008832,690662.0
2024-08-21 10:45:00,AMBUSDT,66c5c55032c70d8ca7f02e5c,Binance,5m,574665808.0,5078724.0113616,0.502,2024-08-21 18:45:36,288482235.616,-1403007.160400033,-617468.0,-0.0048398709,-0.0010733286,0.008829,0.008836,0.008829,0.008834,646250.0
2024-08-21 10:50:00,AMBUSDT,66c5c6780d28489283648249,Binance,5m,573952718.0,5083499.223326,0.5012,2024-08-21 18:50:32,287665102.2616,-817133.3543999791,-713090.0,-0.0028325257,-0.0012408777,0.008859,0.008859,0.008852,0.008856,255433.0
2024-08-21 10:55:00,AMBUSDT,66c5c7a70788cec8cdab267b,Binance,5m,573390575.0,5083491.61906025,0.4992,2024-08-21 18:55:35,286236575.04,-1428527.2216000557,-562143.0,-0.0049659386,-0.0009794239,0.008858,0.00886,0.008856,0.008856,748152.0
2024-08-21 11:00:00,AMBUSDT,66c5c8d3d0a6235fd39c1ee1,Binance,5m,573203576.0,5087858.11721968,0.498,2024-08-21 19:00:35,285455380.848,-781194.1919999719,-186999.0,-0.0027291907,-0.0003261285,0.008888,0.00892,0.008888,0.00891,4322383.0
2024-08-21 11:05:00,AMBUSDT,66c5ca00cd9cfc74bfecfea6,Binance,5m,571128857.0,5098084.65010481,0.4975,2024-08-21 19:05:36,284136606.3575,-1318774.4904999733,-2074719.0,-0.0046198971,-0.0036195151,0.008919,0.008919,0.008913,0.008917,930674.0
2024-08-21 11:10:00,AMBUSDT,66c5cb2db4d7755ce8dab52d,Binance,5m,571266873.0,5096843.040906,0.4959,2024-08-21 19:10:37,283291242.3207,-845364.0368000269,138016.0,-0.0029752028,0.0002416547,0.008922,0.008922,0.008906,0.008917,975478.0
2024-08-21 11:15:00,AMBUSDT,66c5cc4ff5f1cc5b4772584f,Binance,5m,571721526.0,5090911.47991278,0.4988,2024-08-21 19:15:27,285174697.1688,1883454.8481000063,454653.0,0.0066484754,0.000795868,0.0089,0.0089,0.00888,0.008885,1150849.0
2024-08-21 11:20:00,AMBUSDT,66c5cd8743e6d4110ddc6584,Binance,5m,572148004.0,5084381.79458592,0.4997,2024-08-21 19:20:39,285902357.5988,727660.4300000072,426478.0,0.0025516304,0.0007459541,0.008875,0.008878,0.008862,0.008873,1239646.0
2024-08-21 11:25:00,AMBUSDT,66c5ceac5e8107c04793f2ee,Binance,5m,571342212.0,5065520.051592,0.5007,2024-08-21 19:25:32,286071045.54840004,168687.9496000409,-805792.0,0.0005900194,-0.0014083629,0.008866,0.008871,0.008857,0.00887,1405872.0
2024-08-21 11:30:00,AMBUSDT,66c5cfde7bc94cd7f1c05f7b,Binance,5m,571186134.0,5067563.380848,0.4991,2024-08-21 19:30:38,285078999.4794,-992046.0690000652,-156078.0,-0.0034678311,-0.0002731778,0.008872,0.008872,0.008867,0.008872,563612.0
2024-08-21 11:35:00,AMBUSDT,66c5d1024a4d6639b17eb32a,Binance,5m,570573414.0,5059274.461938,0.4978,2024-08-21 19:35:30,284031445.4892,-1047553.9901999832,-612720.0,-0.0036746095,-0.0010727151,0.008865,0.008871,0.008865,0.008871,636303.0
2024-08-21 11:40:00,AMBUSDT,66c5d23159906877aa08d0cf,Binance,5m,570813554.0,5060536.14671592,0.4983,2024-08-21 19:40:33,284436393.95820004,404948.4690000415,240140.0,0.001425717,0.0004208748,0.008859,0.008863,0.008855,0.008862,185555.0
2024-08-21 11:45:00,AMBUSDT,66c5d35df0e99417ad49d975,Binance,5m,570923677.0,5057927.0392784,0.4973,2024-08-21 19:45:33,283920344.5721,-516049.3861000538,110123.0,-0.0018142875,0.0001929229,0.008866,0.008866,0.008853,0.008854,382828.0
2024-08-21 11:50:00,AMBUSDT,66c5d48c71bfb838c7807c0f,Binance,5m,570628982.0,5052919.63561,0.4981,2024-08-21 19:50:36,284230295.9342,309951.3621000051,-294695.0,0.0010916842,-0.0005161723,0.008851,0.008854,0.008849,0.00885,179812.0
2024-08-21 11:55:00,AMBUSDT,66c5d5b55421c7fdf1dca066,Binance,5m,570762749.0,5056786.7273153,0.4978,2024-08-21 19:55:33,284125696.4522,-104599.4819999933,133767.0,-0.0003680096,0.0002344203,0.008858,0.008859,0.008851,0.008859,130089.0
2024-08-21 12:00:00,AMBUSDT,66c5d6e14c1e6610b6c52e1b,Binance,5m,570654259.0,5053634.22610774,0.4997,2024-08-21 20:00:33,285155933.2223,1030236.7700999976,-108490.0,0.0036259894,-0.000190079,0.008851,0.008859,0.008851,0.008854,445555.0
2024-08-21 12:05:00,AMBUSDT,66c5d80f194a37119a33e051,Binance,5m,570919797.0,5065200.438984,0.4988,2024-08-21 20:05:35,284774794.7436,-381138.4786999822,265538.0,-0.0013365967,0.000465322,0.008872,0.008874,0.00887,0.00887,128655.0
2024-08-21 12:10:00,AMBUSDT,66c5d940030d4af13f4381e5,Binance,5m,570831369.0,5064507.23878704,0.4999,2024-08-21 20:10:40,285358601.3631,583806.6194999814,-88428.0,0.0020500642,-0.0001548869,0.008872,0.008878,0.008869,0.008869,678500.0
2024-08-21 12:15:00,AMBUSDT,66c5da601a353e7689c38d46,Binance,5m,570863292.0,5061633.59074596,0.4998,2024-08-21 20:15:28,285317473.3416,-41128.0214999914,31923.0,-0.0001441275,5.59237e-05,0.008866,0.008868,0.008851,0.008862,1085480.0
2024-08-21 12:20:00,AMBUSDT,66c5db9987429915e1a27b0d,Binance,5m,571113563.0,5046930.556231,0.5027,2024-08-21 20:20:41,287098788.1201,1781314.7785000205,250271.0,0.0062432727,0.0004384079,0.008834,0.008834,0.008806,0.008819,2124268.0
2024-08-21 12:25:00,AMBUSDT,66c5dcb84410e87fb65785d1,Binance,5m,570492241.0,5035700.78177254,0.5028,2024-08-21 20:25:28,286843498.7748,-255289.3453000188,-621322.0,-0.0008892038,-0.0010879132,0.00883,0.00883,0.008813,0.008814,212080.0
2024-08-21 12:30:00,AMBUSDT,66c5dded2a76f630801dddac,Binance,5m,570241871.0,5028221.7459167,0.5027,2024-08-21 20:30:37,286660588.5517,-182910.2231000066,-250370.0,-0.0006376656,-0.0004388666,0.008825,0.008827,0.008817,0.008818,812366.0
2024-08-21 12:35:00,AMBUSDT,66c5df10b57aac33cb36d5dd,Binance,5m,568976431.0,5024528.44640342,0.5009,2024-08-21 20:35:28,285000294.28790003,-1660294.2637999654,-1265440.0,-0.005791847,-0.0022191285,0.008835,0.008835,0.008825,0.008825,339043.0
2024-08-21 12:40:00,AMBUSDT,66c5e042ceb837855906c239,Binance,5m,568538042.0,5019400.64298162,0.5013,2024-08-21 20:40:34,285008120.4546,7826.1666999459,-438389.0,2.74602e-05,-0.0007704871,0.008828,0.008835,0.008828,0.008833,193876.0
