datetime,symbol,_id,exchange,interval,sumOpenInterest,sumOpenInterestValue,longAccount,inserted_datetime,long_OI,long_OI_change,sum_OI_change,long_OI_pct_change,sum_OI_pct_change,open,high,low,close,volume
2024-08-21 10:35:00,LSKUSDT,66c5c36c33a1faa0652bd0f0,Binance,5m,1911354.0,1606376.57820078,0.6857,2024-08-21 18:37:32,1310615.4378,-797.5693999999,1900.0,-0.0006081756,0.0009950488,0.84,0.8404,0.8395,0.8404,6088.0
2024-08-21 10:40:00,LSKUSDT,66c5c43375fa436123578e5c,Binance,5m,1911741.0,1605282.58983729,0.6865,2024-08-21 18:40:51,1312410.1965,1794.7587000001,387.0,0.0013694015,0.0002024743,0.8396,0.8398,0.8396,0.8398,11.0
2024-08-21 10:45:00,LSKUSDT,66c5c55232c70d8ca7f02e74,Binance,5m,1911790.0,1606803.1545487,0.6859,2024-08-21 18:45:38,1311296.761,-1113.4355000001,49.0,-0.0008483899,2.56311e-05,0.8403,0.8407,0.8403,0.8407,810.0
2024-08-21 10:50:00,LSKUSDT,66c5c67e0d28489283648297,Binance,5m,1911065.0,1608925.6235,0.6869,2024-08-21 18:50:38,1312710.5484999998,1413.7874999999,-725.0,0.0010781598,-0.0003792258,0.842,0.8424,0.8417,0.8422,1869.0
2024-08-21 10:55:00,LSKUSDT,66c5c7a20788cec8cdab263d,Binance,5m,1912553.0,1613231.70418791,0.6867,2024-08-21 18:55:30,1313350.1450999998,639.5966,1488.0,0.0004872335,0.0007786234,0.8429,0.8433,0.8428,0.8428,594.0
2024-08-21 11:00:00,LSKUSDT,66c5c8d4d0a6235fd39c1eef,Binance,5m,1913231.0,1612662.4099,0.6857,2024-08-21 19:00:36,1311902.4967,-1447.6483999998,678.0,-0.0011022562,0.0003545,0.8427,0.8437,0.8427,0.8437,1249.0
2024-08-21 11:05:00,LSKUSDT,66c5c9fccd9cfc74bfecfe73,Binance,5m,1912962.0,1613200.8546,0.686,2024-08-21 19:05:32,1312291.932,389.4353,-269.0,0.0002968477,-0.0001405999,0.8429,0.8429,0.8425,0.8425,127.0
2024-08-21 11:10:00,LSKUSDT,66c5cb24b4d7755ce8dab4b8,Binance,5m,1912677.0,1611318.46176873,0.6869,2024-08-21 19:10:28,1313817.8313,1525.8992999999,-285.0,0.0011627743,-0.0001489836,0.8424,0.8424,0.8418,0.8418,77.0
2024-08-21 11:15:00,LSKUSDT,66c5cc59f5f1cc5b477258ca,Binance,5m,1912367.0,1609830.5406,0.6865,2024-08-21 19:15:37,1312839.9455,-977.8858,-310.0,-0.0007443085,-0.0001620765,0.8414,0.8414,0.8413,0.8414,1158.0
2024-08-21 11:20:00,LSKUSDT,66c5cd8043e6d4110ddc6531,Binance,5m,1913290.0,1609729.3027571,0.6867,2024-08-21 19:20:32,1313856.243,1016.2975000001,923.0,0.0007741214,0.0004826479,0.8407,0.8414,0.8407,0.8414,1335.0
2024-08-21 11:25:00,LSKUSDT,66c5ceaf5e8107c04793f30f,Binance,5m,1912507.0,1609565.8912,0.6857,2024-08-21 19:25:35,1311406.0499,-2450.1931,-783.0,-0.0018648868,-0.0004092427,0.8414,0.8419,0.8414,0.8416,288.0
2024-08-21 11:30:00,LSKUSDT,66c5cfda7bc94cd7f1c05f4b,Binance,5m,1912031.0,1609738.8989,0.6849,2024-08-21 19:30:34,1309550.0318999998,-1856.0180000002,-476.0,-0.0014152886,-0.000248888,0.8415,0.8416,0.8414,0.8416,158.0
2024-08-21 11:35:00,LSKUSDT,66c5d1114a4d6639b17eb3e5,Binance,5m,1911760.0,1608746.04,0.6853,2024-08-21 19:35:45,1310129.128,579.0961000002,-271.0,0.00044221,-0.0001417341,0.8413,0.8416,0.8412,0.8416,256.0
2024-08-21 11:40:00,LSKUSDT,66c5d23b59906877aa08d156,Binance,5m,1909411.0,1606423.79129722,0.6859,2024-08-21 19:40:43,1309665.0048999998,-464.1231000002,-2349.0,-0.0003542575,-0.0012287107,0.8405,0.8417,0.8405,0.8417,2454.0
2024-08-21 11:45:00,LSKUSDT,66c5d364f0e99417ad49d9cd,Binance,5m,1909759.0,1605725.3672,0.6863,2024-08-21 19:45:40,1310667.6017,1002.5968000002,348.0,0.0007655368,0.0001822552,0.8412,0.8412,0.841,0.841,76.0
2024-08-21 11:50:00,LSKUSDT,66c5d49171bfb838c7807c42,Binance,5m,1910385.0,1607015.862,0.6852,2024-08-21 19:50:41,1308995.802,-1671.7996999999,626.0,-0.0012755329,0.0003277901,0.8412,0.8419,0.8412,0.8419,893.0
2024-08-21 11:55:00,LSKUSDT,66c5d5b25421c7fdf1dca047,Binance,5m,1910971.0,1609419.7762,0.6856,2024-08-21 19:55:30,1310161.7176,1165.9155999999,586.0,0.0008906947,0.0003067445,0.8423,0.8423,0.8419,0.8419,2460.0
2024-08-21 12:00:00,LSKUSDT,66c5d6eb4c1e6610b6c52e96,Binance,5m,1910315.0,1607339.041,0.6864,2024-08-21 20:00:43,1311240.216,1078.4983999999,-656.0,0.0008231796,-0.000343281,0.8412,0.842,0.8412,0.8415,2517.0
2024-08-21 12:05:00,LSKUSDT,66c5d808194a37119a33e000,Binance,5m,1911013.0,1608504.97382627,0.685,2024-08-21 20:05:28,1309043.905,-2196.311,698.0,-0.0016749875,0.0003653848,0.8419,0.8419,0.8415,0.8416,1450.0
2024-08-21 12:10:00,LSKUSDT,66c5d934030d4af13f43813f,Binance,5m,1910225.0,1605926.1575,0.6857,2024-08-21 20:10:28,1309841.2825,797.3774999999,-788.0,0.0006091297,-0.0004123468,0.8405,0.8405,0.84,0.8402,1650.0
2024-08-21 12:15:00,LSKUSDT,66c5da611a353e7689c38d5c,Binance,5m,1909105.0,1603648.2,0.6866,2024-08-21 20:15:29,1310791.493,950.2105,-1120.0,0.0007254394,-0.0005863184,0.8396,0.8397,0.839,0.8395,1236.0
2024-08-21 12:20:00,LSKUSDT,66c5db9087429915e1a27aa0,Binance,5m,1906596.0,1600968.6612,0.681,2024-08-21 20:20:32,1298391.8760000002,-12399.6169999999,-2509.0,-0.009459641,-0.0013142284,0.8395,0.8396,0.8392,0.8393,3314.0
2024-08-21 12:25:00,LSKUSDT,66c5dcc54410e87fb657866c,Binance,5m,1906739.0,1600326.0427,0.6848,2024-08-21 20:25:41,1305734.8672,7342.9911999998,143.0,0.0056554507,7.50028e-05,0.8393,0.8393,0.8389,0.8389,1035.0
2024-08-21 12:30:00,LSKUSDT,66c5ddef2a76f630801dddbe,Binance,5m,1906856.0,1601568.3544,0.6853,2024-08-21 20:30:39,1306768.4168,1033.5496,117.0,0.0007915463,6.13613e-05,0.8398,0.8402,0.8392,0.8397,2713.0
2024-08-21 12:35:00,LSKUSDT,66c5df1bb57aac33cb36d665,Binance,5m,1907996.0,1604243.0368,0.6849,2024-08-21 20:35:39,1306786.4604,18.0436,1140.0,1.38078e-05,0.0005978427,0.8408,0.8408,0.8403,0.8403,896.0
2024-08-21 12:40:00,LSKUSDT,66c5e048ceb837855906c286,Binance,5m,1907840.0,1602967.168,0.6835,2024-08-21 20:40:40,1304008.64,-2777.8204000001,-156.0,-0.0021256881,-8.17612e-05,0.8401,0.8403,0.8401,0.8403,442.0
2024-08-21 12:45:00,LSKUSDT,66c5e1742c2ea1d744f11751,Binance,5m,1908220.0,1604409.908525,0.6831,2024-08-21 20:45:40,1303505.0820000002,-503.5579999997,380.0,-0.0003861616,0.0001991781,0.8408,0.8415,0.8408,0.8415,340.0
2024-08-21 12:50:00,LSKUSDT,66c5e297955bb0ecdeb7acc5,Binance,5m,1908484.0,1605368.78059708,0.6833,2024-08-21 20:50:31,1304067.1172,562.0351999998,264.0,0.0004311722,0.0001383488,0.8414,0.8414,0.8412,0.8412,303.0
2024-08-21 12:55:00,LSKUSDT,66c5e3c3696867b8fc080b58,Binance,5m,1909118.0,1604422.7672,0.6826,2024-08-21 20:55:31,1303163.9468,-903.1703999999,634.0,-0.0006925797,0.0003322008,0.8403,0.8406,0.8402,0.8406,1353.0
2024-08-21 13:00:00,LSKUSDT,66c5e4f73890c4e5e73921a6,Binance,5m,1908784.0,1604332.952,0.6834,2024-08-21 21:00:39,1304462.9856,1299.0388,-334.0,0.0009968345,-0.0001749499,0.8408,0.841,0.8407,0.841,1931.0
2024-08-21 13:05:00,LSKUSDT,66c5e6221e6164822dc0fec6,Binance,5m,1909185.0,1605624.585,0.6838,2024-08-21 21:05:38,1305500.703,1037.7174,401.0,0.0007955131,0.0002100814,0.8406,0.8408,0.8406,0.8408,541.0
2024-08-21 13:10:00,LSKUSDT,66c5e74966773cb51866f5cf,Binance,5m,1905919.0,1600781.3681,0.685,2024-08-21 21:10:33,1305554.515,53.8120000002,-3266.0,4.12194e-05,-0.0017106776,0.8397,0.8408,0.8397,0.8408,3670.0
2024-08-21 13:15:00,LSKUSDT,66c5e8709cc3e323627207bf,Binance,5m,1906732.0,1602417.5728,0.6851,2024-08-21 21:15:28,1306302.0932,747.5781999999,813.0,0.0005726135,0.0004265659,0.8403,0.8407,0.8403,0.8407,863.0
2024-08-21 13:20:00,LSKUSDT,66c5e9a9156fd08044090b72,Binance,5m,1906634.0,1603479.194,0.6851,2024-08-21 21:20:41,1306234.9534,-67.1398,-98.0,-5.13968e-05,-5.13968e-05,0.8407,0.8407,0.8401,0.8402,1147.0
2024-08-21 13:25:00,LSKUSDT,66c5ead87865dee90f0ea3dc,Binance,5m,1906787.0,1603138.58765143,0.6841,2024-08-21 21:25:44,1304432.9867,-1801.9667,153.0,-0.0013795119,8.02461e-05,0.8403,0.8403,0.8401,0.8402,446.0
2024-08-21 13:30:00,LSKUSDT,66c5ebfe6d602c4022f2a365,Binance,5m,1908214.0,1602155.88093638,0.6849,2024-08-21 21:30:38,1306935.7685999998,2502.7818999998,1427.0,0.0019186742,0.0007483793,0.8393,0.8393,0.8391,0.8391,94.0
2024-08-21 13:35:00,LSKUSDT,66c5ed25872760fff38429b1,Binance,5m,1903915.0,1590101.7912637,0.6815,2024-08-21 21:35:33,1297518.0725,-9417.6960999998,-4299.0,-0.0072059365,-0.002252892,0.8344,0.8351,0.8344,0.8348,6068.0
2024-08-21 13:40:00,LSKUSDT,66c5ee54956c2c6506ba24eb,Binance,5m,1905026.0,1589835.98115268,0.6854,2024-08-21 21:40:36,1305704.8204,8186.7479000001,1111.0,0.0063095444,0.0005835345,0.8338,0.8346,0.8338,0.8341,285.0
2024-08-21 13:45:00,LSKUSDT,66c5ef783c950f493078a071,Binance,5m,1890995.0,1570959.12966025,0.692,2024-08-21 21:45:28,1308568.5399999998,2863.7195999997,-14031.0,0.0021932366,-0.0073652538,0.8305,0.831,0.8295,0.8303,7378.0
