datetime,symbol,_id,timestamp,exchange,inserted_datetime,interval,longAccount,long_OI,long_OI_change,long_OI_pct_change,sumOpenInterest,sumOpenInterestValue,sum_OI_change,sum_OI_pct_change,open,high,low,close,volume,price_change,price_pct_change
2024-08-07 17:15:00,JASMYUSDT,66b4fab274a4db6d2d43fd6d,1723050900000,Binance,2024-08-09 01:04:15,15m,0.465,290441490.075,,,624605355.0,13301776.77563295,,,0.021288,0.021309,0.021209,0.021255,7064088.0,-3.300000000000178e-05,-0.0015501691093574
2024-08-07 17:30:00,JASMYUSDT,66b4fab274a4db6d2d43fd6f,1723051800000,Binance,2024-08-09 01:04:15,15m,0.4611,287887722.7515,-2553767.3234999776,-0.0087927084,624349865.0,13322377.41937,-255490.0,-0.0004090423,0.021337,0.021436,0.021337,0.021415,4771229.0,7.800000000000168e-05,0.0036556216900221
2024-08-07 17:45:00,JASMYUSDT,66b4fab274a4db6d2d43fd71,1723052700000,Binance,2024-08-09 01:04:15,15m,0.4581,283292811.5373,-4594911.21420002,-0.0159607752,618408233.0,13399026.44808168,-5941632.0,-0.0095165104,0.021661,0.021701,0.02163,0.021674,6771414.0,1.2999999999999123e-05,0.000600156964129
2024-08-07 18:00:00,JASMYUSDT,66b4c70e74a4db6d2d3e6033,1723053600000,Binance,2024-08-09 01:04:15,15m,0.4612,285355131.9996,2062320.4623000023,0.0072798192,618723183.0,13285595.4192858,314950.0,0.0005092914,0.021463,0.021526,0.021452,0.021463,4578604.0,0.0,0.0
2024-08-07 18:15:00,JASMYUSDT,66b4fab274a4db6d2d43fd74,1723054500000,Binance,2024-08-09 01:04:15,15m,0.4589,284619316.8598,-735815.1398000121,-0.0025785944,620220782.0,13231920.40955222,1497599.0,0.0024204669,0.021322,0.021402,0.021313,0.021373,5557119.0,5.099999999999896e-05,0.0023918956945877
2024-08-07 18:30:00,JASMYUSDT,66b4fab274a4db6d2d43fd76,1723055400000,Binance,2024-08-09 01:04:15,15m,0.464,291339212.57600003,6719895.716200054,0.0236101182,627886234.0,13231810.78309772,7665452.0,0.0123592311,0.021069,0.021102,0.021018,0.021042,15839783.0,-2.6999999999999247e-05,-0.0012815036309269
2024-08-07 18:45:00,JASMYUSDT,66b4fab274a4db6d2d43fd78,1723056300000,Binance,2024-08-09 01:04:15,15m,0.4614,291661667.0886,322454.5125999451,0.0011068009,632123249.0,13263443.89612013,4237015.0,0.0067480616,0.020988,0.021026,0.02093,0.020977,4708012.0,-1.1000000000000593e-05,-0.000524109014675
2024-08-07 19:00:00,JASMYUSDT,66b4c70e74a4db6d2d3e6035,1723057200000,Binance,2024-08-09 01:04:15,15m,0.4618,290793384.6708,-868282.4178000093,-0.0029770193,629695506.0,13171485.72896838,-2427743.0,-0.0038406165,0.020921,0.020969,0.020895,0.020929,3448224.0,8.000000000001062e-06,0.0003823908990966
2024-08-07 19:15:00,JASMYUSDT,66b4fab274a4db6d2d43fd7c,1723058100000,Binance,2024-08-09 01:04:15,15m,0.4605,287756062.041,-3037322.629799962,-0.0104449509,624877442.0,13163043.31573,-4818064.0,-0.0076514187,0.02108,0.021137,0.021058,0.021135,6539453.0,5.499999999999949e-05,0.0026091081593927
2024-08-07 19:30:00,JASMYUSDT,66b4fab274a4db6d2d43fd87,1723059000000,Binance,2024-08-09 01:04:15,15m,0.4607,286314337.3429,-1441724.6981000304,-0.0050102322,621476747.0,13134637.59807632,-3400695.0,-0.0054421792,0.021121,0.021129,0.021038,0.021073,3437740.0,-4.799999999999943e-05,-0.0022726196676293
2024-08-07 19:45:00,JASMYUSDT,66b4fab274a4db6d2d43fd8a,1723059900000,Binance,2024-08-09 01:04:15,15m,0.4615,285846924.6685,-467412.674399972,-0.0016325158,619386619.0,13056855.7445057,-2090128.0,-0.0033631636,0.021098,0.021118,0.021064,0.021093,1782870.0,-4.9999999999980616e-06,-0.000236989288084
2024-08-07 20:00:00,JASMYUSDT,66b4c70e74a4db6d2d3e6048,1723060800000,Binance,2024-08-09 01:04:15,15m,0.4676,289507178.1056,3660253.437099993,0.0128049425,619134256.0,13008301.71166032,-252363.0,-0.0004074402,0.021002,0.021021,0.020966,0.021002,5442389.0,0.0,0.0
2024-08-07 20:15:00,JASMYUSDT,66b4fab374a4db6d2d43fd8d,1723061700000,Binance,2024-08-09 01:04:15,15m,0.4612,285806897.2312,-3700280.87440002,-0.0127813096,619702726.0,12958863.97853092,568470.0,0.0009181692,0.020916,0.020923,0.020773,0.020794,11184252.0,-0.000122,-0.0058328552304456
2024-08-07 20:30:00,JASMYUSDT,66b4fab374a4db6d2d43fd8f,1723062600000,Binance,2024-08-09 01:04:15,15m,0.4649,289963428.9302,4156531.699000001,0.0145431469,623711398.0,13084754.09904628,4008672.0,0.0064687016,0.020959,0.020966,0.020813,0.020818,7895200.0,-0.0001409999999999,-0.0067274202013454
2024-08-07 20:45:00,JASMYUSDT,66b4fab374a4db6d2d43fda0,1723063500000,Binance,2024-08-09 01:04:15,15m,0.4617,290567328.8292,603899.898999989,0.0020826761,629342276.0,13017472.972353,5630878.0,0.0090280184,0.020686,0.020693,0.020605,0.020621,4893686.0,-6.499999999999909e-05,-0.0031422217925166
2024-08-07 21:00:00,JASMYUSDT,66b4c70e74a4db6d2d3e604b,1723064400000,Binance,2024-08-09 01:04:15,15m,0.4639,291318844.8242,751515.9950000048,0.0025863747,627977678.0,12987363.3531375,-1364598.0,-0.0021682923,0.02069,0.02073,0.020662,0.020679,10343076.0,-1.1000000000000593e-05,-0.0005316578057032
2024-08-07 21:15:00,JASMYUSDT,66b4fab374a4db6d2d43fda4,1723065300000,Binance,2024-08-09 01:04:15,15m,0.4625,287683170.52500004,-3635674.299199939,-0.0124800519,622017666.0,12865521.05524098,-5960012.0,-0.0094908023,0.02068,0.02068,0.020603,0.020657,3343064.0,-2.3000000000002185e-05,-0.0011121856866538
2024-08-07 21:30:00,JASMYUSDT,66b4fab374a4db6d2d43fda6,1723066200000,Binance,2024-08-09 01:04:15,15m,0.4639,289814704.2783,2131533.753299952,0.0074093099,624735297.0,12782084.17662,2717631.0,0.0043690576,0.02046,0.020514,0.02046,0.020504,3377169.0,4.400000000000237e-05,0.0021505376344087
2024-08-07 21:45:00,JASMYUSDT,66b4fab374a4db6d2d43fda8,1723067100000,Binance,2024-08-09 01:04:15,15m,0.4677,292071159.3168,2256455.038500011,0.0077858542,624483984.0,12932463.80401536,-251313.0,-0.0004022712,0.02071,0.020712,0.020689,0.0207,2278364.0,-9.999999999999593e-06,-0.0004828585224529
2024-08-07 22:00:00,JASMYUSDT,66b4c70e74a4db6d2d3e604d,1723068000000,Binance,2024-08-09 01:04:15,15m,0.4591,285903476.4156,-6167682.9011999965,-0.0211170556,622747716.0,12818134.56049404,-1736268.0,-0.0027803243,0.020567,0.020597,0.020533,0.020577,5659930.0,1.0000000000003062e-05,0.0004862157825644
2024-08-07 22:15:00,JASMYUSDT,66b4fab374a4db6d2d43fdad,1723068900000,Binance,2024-08-09 01:04:15,15m,0.459,288406161.117,2502684.701399982,0.0087536001,628335863.0,12803493.06325429,5588147.0,0.0089733721,0.020377,0.020416,0.020373,0.020391,3046840.0,1.4000000000000123e-05,0.0006870491240123
2024-08-07 22:30:00,JASMYUSDT,66b4fab374a4db6d2d43fdda,1723069800000,Binance,2024-08-09 01:04:15,15m,0.4618,290856150.6796,2449989.5626000166,0.008494928,629831422.0,12739260.06382612,1495559.0,0.0023801904,0.020207,0.020268,0.020198,0.020265,3752772.0,5.799999999999903e-05,0.0028702924729053
2024-08-07 22:45:00,JASMYUSDT,66b4fab374a4db6d2d43fe0e,1723070700000,Binance,2024-08-09 01:04:15,15m,0.4501,282163198.002,-8692952.677600026,-0.0298874638,626890020.0,12815512.67886,-2941402.0,-0.0046701417,0.020439,0.020472,0.020422,0.020456,4365105.0,1.6999999999999654e-05,0.0008317432359704
2024-08-07 23:00:00,JASMYUSDT,66b4c70e74a4db6d2d3e604f,1723071600000,Binance,2024-08-09 01:04:15,15m,0.4531,282565772.9447,402574.9427000284,0.001426745,623627837.0,12789983.309033,-3262183.0,-0.0052037565,0.020509,0.020541,0.020467,0.020472,2826642.0,-3.699999999999884e-05,-0.0018040860110194
2024-08-07 23:15:00,JASMYUSDT,66b4fab374a4db6d2d43fe19,1723072500000,Binance,2024-08-09 01:04:15,15m,0.4536,281482672.968,-1083099.976700008,-0.0038330898,620552630.0,12696506.8098,-3075207.0,-0.0049311574,0.020458,0.020462,0.02041,0.020418,1907307.0,-4.000000000000184e-05,-0.0019552253397204
2024-08-07 23:30:00,JASMYUSDT,66b4fab374a4db6d2d43fe24,1723073400000,Binance,2024-08-09 01:04:15,15m,0.4537,280495594.1658,-987078.8022000194,-0.0035067125,618240234.0,12608323.32577026,-2312396.0,-0.0037263495,0.020391,0.020409,0.020378,0.0204,1700856.0,9.000000000002062e-06,0.0004413711931735
2024-08-07 23:45:00,JASMYUSDT,66b4fab474a4db6d2d43fe36,1723074300000,Binance,2024-08-09 01:04:15,15m,0.4527,279006841.2573,-1488752.908499956,-0.0053075804,616317299.0,12515555.390793,-1922935.0,-0.0031103362,0.020314,0.020381,0.020311,0.020373,1595909.0,5.9000000000000025e-05,0.0029044009057792
2024-08-08 00:00:00,JASMYUSDT,66b4b68974a4db6d2d3c86d4,1723075200000,Binance,2024-08-09 01:04:15,15m,0.4527,279110983.0815,104141.8241999745,0.000373259,616547345.0,12555561.26325695,230046.0,0.000373259,0.020364,0.020364,0.020274,0.020284,4000713.0,-8.000000000000021e-05,-0.0039285012767629
2024-08-08 00:15:00,JASMYUSDT,66b4fab474a4db6d2d43fe3e,1723076100000,Binance,2024-08-09 01:04:15,15m,0.4511,277283063.2819,-1827919.7996000047,-0.0065490787,614682029.0,12431329.354496,-1865316.0,-0.0030254222,0.020222,0.020327,0.020188,0.020324,3047189.0,0.0001019999999999,0.0050440114726534
2024-08-08 00:30:00,JASMYUSDT,66b4fab474a4db6d2d43fe40,1723077000000,Binance,2024-08-09 01:04:15,15m,0.4472,275187019.848,-2096043.433899999,-0.0075592191,615355590.0,12328649.24565,673561.0,0.0010957877,0.02004,0.02011,0.020034,0.0201,3517134.0,6.000000000000103e-05,0.0029940119760479
