datetime,symbol,_id,timestamp,exchange,inserted_datetime,interval,longAccount,long_OI,long_OI_change,long_OI_pct_change,sumOpenInterest,sumOpenInterestValue,sum_OI_change,sum_OI_pct_change,open,high,low,close,volume,price_change,price_pct_change
2024-08-07 18:00:00,LDOUSDT,66b4cb6174a4db6d2d3ed939,1723053600000,Binance,2024-08-09 01:49:49,15m,0.657,15151032.981,,,23060933.0,23723941.05020191,,,1.0282,1.0309,1.0279,1.0292,150000.0,0.0009999999999998,0.0009725734292938
2024-08-07 18:15:00,LDOUSDT,66b5057274a4db6d2d452532,1723054500000,Binance,2024-08-09 01:49:49,15m,0.6553,15260349.8634,109316.8823999986,0.0072151438,23287578.0,24053200.44164508,226645.0,0.0098280933,1.033,1.0354,1.0328,1.0351,107236.0,0.0020999999999999,0.0020329138431752
2024-08-07 18:30:00,LDOUSDT,66b5057274a4db6d2d452534,1723055400000,Binance,2024-08-09 01:49:49,15m,0.6571,15259418.6699,-931.1934999991,-6.10205e-05,23222369.0,23856339.6737,-65209.0,-0.0028001624,1.027,1.0302,1.0266,1.0278,75396.0,0.0008000000000001,0.0007789678675755
2024-08-07 18:45:00,LDOUSDT,66b5057274a4db6d2d452536,1723056300000,Binance,2024-08-09 01:49:49,15m,0.657,15298064.325,38645.655100001,0.0025325772,23284725.0,23820998.7613365,62356.0,0.0026851696,1.0229,1.0251,1.0217,1.0222,58465.0,-0.0006999999999999,-0.000684328868902
2024-08-07 19:00:00,LDOUSDT,66b4cb6174a4db6d2d3ed93b,1723057200000,Binance,2024-08-09 01:49:49,15m,0.6591,15425096.5752,127032.2501999997,0.008303812,23403272.0,23821221.6733392,118547.0,0.0050911918,1.0176,1.0206,1.0176,1.0201,216205.0,0.0024999999999999,0.0024567610062892
2024-08-07 19:15:00,LDOUSDT,66b5057274a4db6d2d452539,1723058100000,Binance,2024-08-09 01:49:49,15m,0.6579,15363936.7263,-61159.8488999996,-0.0039649573,23352997.0,23836404.0379,-50275.0,-0.0021482039,1.0211,1.0219,1.0197,1.021,41102.0,-9.9999999999989e-05,-9.793360101849868e-05
2024-08-07 19:30:00,LDOUSDT,66b5057274a4db6d2d45253b,1723059000000,Binance,2024-08-09 01:49:49,15m,0.6551,15288753.9346,-75182.7916999999,-0.0048934588,23338046.0,23686278.35211658,-14951.0,-0.0006402176,1.0146,1.0152,1.0131,1.0147,38617.0,9.9999999999989e-05,9.856100926472402e-05
2024-08-07 19:45:00,LDOUSDT,66b5057274a4db6d2d452545,1723059900000,Binance,2024-08-09 01:49:49,15m,0.6551,15249499.6875,-39254.2471000012,-0.0025675243,23278125.0,23678786.45803125,-59921.0,-0.0025675243,1.0174,1.0174,1.0157,1.0165,50130.0,-0.0009000000000001,-0.0008846078238648
2024-08-07 20:00:00,LDOUSDT,66b4cb6174a4db6d2d3ed93d,1723060800000,Binance,2024-08-09 01:49:49,15m,0.6484,15149700.658,-99799.0295000002,-0.0065444134,23364745.0,23806144.05217415,86620.0,0.0037210901,1.0188,1.0205,1.0166,1.0175,84596.0,-0.0012999999999998,-0.0012760109933253
2024-08-07 20:15:00,LDOUSDT,66b5057274a4db6d2d45254b,1723061700000,Binance,2024-08-09 01:49:49,15m,0.656,15406949.824,257249.1660000011,0.0169804785,23486204.0,23845087.52370444,121459.0,0.0051983876,1.0157,1.0159,1.0126,1.0131,54713.0,-0.0026000000000001,-0.0025598109678056
