datetime,symbol,_id,timestamp,exchange,inserted_datetime,interval,longAccount,long_OI,long_OI_change,long_OI_pct_change,sumOpenInterest,sumOpenInterestValue,sum_OI_change,sum_OI_pct_change,open,high,low,close,volume,price_change,price_pct_change
2024-08-07 18:00:00,LEVERUSDT,66b4cbae74a4db6d2d3ee157,1723053600000,Binance,2024-08-09 01:53:12,15m,0.6507,1519811467.8669,,,2335656167.0,3794296.79985317,,,0.0016231,0.0016264,0.0016231,0.0016233,3692008.0,2.000000000001133e-07,0.0001232209968579
2024-08-07 18:15:00,LEVERUSDT,66b5063c74a4db6d2d453be3,1723054500000,Binance,2024-08-09 01:53:12,15m,0.6427,1502400923.3602002,-17410544.5066998,-0.0114557265,2337639526.0,3805910.9122806,1983359.0,0.0008491657,0.0016283,0.0016308,0.0016273,0.0016301,2752219.0,1.7999999999999351e-06,0.0011054473991278
2024-08-07 18:30:00,LEVERUSDT,66b5063c74a4db6d2d453be5,1723055400000,Binance,2024-08-09 01:53:12,15m,0.6446,1505159146.1346,2758222.7743997574,0.0018358767,2335028151.0,3783282.66109473,-2611375.0,-0.0011170991,0.0016196,0.0016214,0.0016177,0.0016186,2892335.0,-9.99999999999916e-07,-0.0006174364040503
2024-08-07 18:45:00,LEVERUSDT,66b5063c74a4db6d2d453be7,1723056300000,Binance,2024-08-09 01:53:12,15m,0.6388,1490469883.6716,-14689262.46299982,-0.0097592753,2333234007.0,3772349.41017753,-1794144.0,-0.0007683608,0.0016163,0.0016184,0.0016123,0.0016151,3247421.0,-1.2000000000000292e-06,-0.0007424364288807
2024-08-07 19:00:00,LEVERUSDT,66b4cbae74a4db6d2d3ee161,1723057200000,Binance,2024-08-09 01:53:12,15m,0.6382,1489253278.9814,-1216604.6902000904,-0.0008162558,2333521277.0,3754869.0868207,287270.0,0.000123121,0.0016098,0.0016124,0.0016076,0.0016093,2232108.0,-5.000000000000664e-07,-0.0003105975897627
2024-08-07 19:15:00,LEVERUSDT,66b5063d74a4db6d2d453bea,1723058100000,Binance,2024-08-09 01:53:12,15m,0.6396,1490253624.9899998,1000346.008599758,0.0006717098,2329977525.0,3760117.729845,-3543752.0,-0.0015186285,0.0016148,0.0016151,0.0016137,0.0016148,1438274.0,0.0,0.0
2024-08-07 19:30:00,LEVERUSDT,66b5063d74a4db6d2d453bed,1723059000000,Binance,2024-08-09 01:53:12,15m,0.6395,1489264430.638,-989194.3519997596,-0.0006637758,2328795044.0,3758908.0805204,-1182481.0,-0.0005075075,0.0016137,0.0016142,0.0016108,0.0016121,5510146.0,-1.6000000000000389e-06,-0.0009915101939642
2024-08-07 19:45:00,LEVERUSDT,66b5063d74a4db6d2d453bef,1723059900000,Binance,2024-08-09 01:53:12,15m,0.6438,1499172236.0688,9907805.43079996,0.0066528181,2328630376.0,3750957.8096608,-164668.0,-7.07095e-05,0.0016113,0.0016113,0.0016084,0.0016093,1547027.0,-2.0000000000000486e-06,-0.0012412337863836
2024-08-07 20:00:00,LEVERUSDT,66b4cbaf74a4db6d2d3ee164,1723060800000,Binance,2024-08-09 01:53:12,15m,0.6464,1505889783.84,6717547.771199942,0.0044808379,2329656225.0,3747648.07947075,1025849.0,0.0004405375,0.0016082,0.0016101,0.0016059,0.0016085,5976759.0,2.999999999999531e-07,0.0001865439621937
2024-08-07 20:15:00,LEVERUSDT,66b5063d74a4db6d2d453bf2,1723061700000,Binance,2024-08-09 01:53:12,15m,0.6466,1506245226.0168,355442.1768000126,0.0002360347,2329485348.0,3760604.6715438,-170877.0,-7.33486e-05,0.0016136,0.001614,0.00161,0.001611,4544404.0,-2.5999999999999548e-06,-0.0016113039167079
2024-08-07 20:30:00,LEVERUSDT,66b5063d74a4db6d2d453bf6,1723062600000,Binance,2024-08-09 01:53:12,15m,0.6459,1500727561.365,-5517664.651799917,-0.0036631915,2323467350.0,3798450.893127,-6017998.0,-0.0025834024,0.0016347,0.0016348,0.0016258,0.001626,7187767.0,-8.69999999999994e-06,-0.0053220774454027
